ASVs_new	ASVs_original
ASV_12571	ASV_6147;NA
ASV_12572	ASV_6148;NA
ASV_12573	ASV_6149;NA
ASV_12574	ASV_6150;NA
ASV_12575	ASV_6151;NA
ASV_12576	ASV_6152;NA
ASV_12577	ASV_6153;NA
ASV_12578	ASV_6154;NA
ASV_12579	ASV_6155;NA
ASV_12580	ASV_6156;NA
ASV_12581	ASV_6157;NA
ASV_12582	ASV_6158;NA
ASV_12583	ASV_6159;NA
ASV_12584	ASV_6160;NA
ASV_12585	ASV_6161;NA
ASV_12586	ASV_6162;NA
ASV_12587	ASV_6163;NA
ASV_12588	ASV_6164;NA
ASV_12589	ASV_6165;NA
ASV_12590	ASV_6166;NA
ASV_12591	ASV_6169;NA
ASV_12592	ASV_6170;NA
ASV_12593	ASV_6171;NA
ASV_12594	ASV_6172;NA
ASV_12595	ASV_6173;NA
ASV_12596	ASV_6174;NA
ASV_12597	ASV_6175;NA
ASV_12598	ASV_6176;NA
ASV_12599	ASV_6177;NA
ASV_12600	ASV_6178;NA
ASV_12601	ASV_6179;NA
ASV_12602	ASV_6180;NA
ASV_12603	ASV_6181;NA
ASV_12604	ASV_6182;NA
ASV_12605	ASV_6183;NA
ASV_12606	ASV_6184;NA
ASV_12607	ASV_6185;NA
ASV_12608	ASV_6186;NA
ASV_12609	ASV_6187;NA
ASV_12610	ASV_6188;NA
ASV_12611	ASV_6189;NA
ASV_12612	ASV_6190;NA
ASV_12613	ASV_6191;NA
ASV_12614	ASV_6192;NA
ASV_12615	ASV_6193;NA
ASV_12616	ASV_6194;NA
ASV_12617	ASV_6195;NA
ASV_12618	ASV_6196;NA
ASV_12619	ASV_6197;NA
ASV_12620	ASV_6198;NA
ASV_12621	ASV_6199;NA
ASV_12622	ASV_6200;NA
ASV_12623	ASV_6201;NA
ASV_12624	ASV_6202;NA
ASV_12625	ASV_6203;NA
ASV_12626	ASV_6206;NA
ASV_12627	ASV_6207;NA
ASV_12628	ASV_6208;NA
ASV_12629	ASV_6209;NA
ASV_12630	ASV_6210;NA
ASV_12631	ASV_6211;NA
ASV_12632	ASV_6212;NA
ASV_12633	ASV_6213;NA
ASV_12634	ASV_6214;NA
ASV_12635	ASV_6215;NA
ASV_12636	ASV_6217;NA
ASV_12637	ASV_6218;NA
ASV_12638	ASV_6220;NA
ASV_12639	ASV_6221;NA
ASV_12640	ASV_6222;NA
ASV_12641	ASV_6223;NA
ASV_12642	ASV_6224;NA
ASV_12643	ASV_6225;NA
ASV_12644	ASV_6227;NA
ASV_12645	ASV_6228;NA
ASV_12646	ASV_6229;NA
ASV_12647	ASV_6230;NA
ASV_12648	ASV_6231;NA
ASV_12649	ASV_6232;NA
ASV_12650	ASV_6234;NA
ASV_12651	ASV_6235;NA
ASV_12652	ASV_6237;NA
ASV_12653	ASV_6238;NA
ASV_12654	ASV_6239;NA
ASV_12655	ASV_6240;NA
ASV_12656	ASV_6241;NA
ASV_12657	ASV_6242;NA
ASV_12658	ASV_6243;NA
ASV_12659	ASV_6244;NA
ASV_12660	ASV_6245;NA
ASV_12661	ASV_6246;NA
ASV_12662	ASV_6247;NA
ASV_12663	ASV_6248;NA
ASV_12664	ASV_6249;NA
ASV_12665	ASV_6250;NA
ASV_12666	ASV_6251;NA
ASV_12667	ASV_6252;NA
ASV_12668	ASV_6253;NA
ASV_12669	ASV_6254;NA
ASV_12670	ASV_6255;NA
ASV_12671	ASV_6256;NA
ASV_12672	ASV_6257;NA
ASV_12673	ASV_6258;NA
ASV_12674	ASV_6259;NA
ASV_12675	ASV_6260;NA
ASV_12676	ASV_6261;NA
ASV_12677	ASV_6262;NA
ASV_12678	ASV_6263;NA
ASV_12679	ASV_6264;NA
ASV_12680	ASV_6265;NA
ASV_12681	ASV_6266;NA
ASV_12682	ASV_6267;NA
ASV_12683	ASV_6268;NA
ASV_12684	ASV_6269;NA
ASV_12685	ASV_6271;NA
ASV_12686	ASV_6272;NA
ASV_12687	ASV_6273;NA
ASV_12688	ASV_6274;NA
ASV_12689	ASV_6275;NA
ASV_12690	ASV_6276;NA
ASV_12691	ASV_6277;NA
ASV_12692	ASV_6278;NA
ASV_12693	ASV_6279;NA
ASV_12694	ASV_6280;NA
ASV_12695	ASV_6281;NA
ASV_12696	ASV_6282;NA
ASV_12697	ASV_6283;NA
ASV_12698	ASV_6284;NA
ASV_12699	ASV_6285;NA
ASV_12700	ASV_6286;NA
ASV_12701	ASV_6287;NA
ASV_12702	ASV_6288;NA
ASV_12703	ASV_6289;NA
ASV_12704	ASV_6290;NA
ASV_12705	ASV_6291;NA
ASV_12706	ASV_6292;NA
ASV_12707	ASV_6293;NA
ASV_12708	ASV_6294;NA
ASV_12709	ASV_6295;NA
ASV_12710	ASV_6296;NA
ASV_12711	ASV_6297;NA
ASV_12712	ASV_6298;NA
ASV_12713	ASV_6299;NA
ASV_12714	ASV_6300;NA
ASV_12715	ASV_6301;NA
ASV_12716	ASV_6302;NA
ASV_12717	ASV_6303;NA
ASV_12718	ASV_6304;NA
ASV_12719	ASV_6305;NA
ASV_12720	ASV_6306;NA
ASV_12721	ASV_6307;NA
ASV_12722	ASV_6308;NA
ASV_12723	ASV_6309;NA
ASV_12724	ASV_6310;NA
ASV_12725	ASV_6311;NA
ASV_12726	ASV_6312;NA
ASV_12727	ASV_6313;NA
ASV_12728	ASV_6314;NA
ASV_12729	ASV_6315;NA
ASV_12730	ASV_6316;NA
ASV_12731	ASV_6317;NA
ASV_12732	ASV_6318;NA
ASV_12733	ASV_6319;NA
ASV_12734	ASV_6320;NA
ASV_12735	ASV_6321;NA
ASV_12736	ASV_6323;NA
ASV_12737	ASV_6324;NA
ASV_12738	ASV_6325;NA
ASV_12739	ASV_6326;NA
ASV_12740	ASV_6328;NA
ASV_12741	ASV_6329;NA
ASV_12742	ASV_6331;NA
ASV_12743	ASV_6332;NA
ASV_12744	ASV_6333;NA
ASV_12745	ASV_6334;NA
ASV_12746	ASV_6336;NA
ASV_12747	ASV_6337;NA
ASV_12748	ASV_6338;NA
ASV_12749	ASV_6339;NA
ASV_12750	ASV_6340;NA
ASV_12751	ASV_6341;NA
ASV_12752	ASV_6343;NA
ASV_12753	ASV_6344;NA
ASV_12754	ASV_6345;NA
ASV_12755	ASV_6346;NA
ASV_12756	ASV_6347;NA
ASV_12757	ASV_6348;NA
ASV_12758	ASV_6349;NA
ASV_12759	ASV_6350;NA
ASV_12760	ASV_6351;NA
ASV_12761	ASV_6352;NA
ASV_12762	ASV_6353;NA
ASV_12763	ASV_6355;NA
ASV_12764	ASV_6357;NA
ASV_12765	ASV_6358;NA
ASV_12766	ASV_6359;NA
ASV_12767	ASV_6360;NA
ASV_12768	ASV_6361;NA
ASV_12769	ASV_6362;NA
ASV_12770	ASV_6363;NA
ASV_12771	ASV_6364;NA
ASV_12772	ASV_6365;NA
ASV_12773	ASV_6366;NA
ASV_12774	ASV_6367;NA
ASV_12775	ASV_6368;NA
ASV_12776	ASV_6369;NA
ASV_12777	ASV_6372;NA
ASV_12778	ASV_6373;NA
ASV_12779	ASV_6374;NA
ASV_12780	ASV_6375;NA
ASV_12781	ASV_6376;NA
ASV_12782	ASV_6377;NA
ASV_12783	ASV_6378;NA
ASV_12784	ASV_6379;NA
ASV_12785	ASV_6380;NA
ASV_12786	ASV_6381;NA
ASV_12787	ASV_6382;NA
ASV_12788	ASV_6383;NA
ASV_12789	ASV_6384;NA
ASV_12790	ASV_6385;NA
ASV_12791	ASV_6386;NA
ASV_12792	ASV_6388;NA
ASV_12793	ASV_6389;NA
ASV_12794	ASV_6390;NA
ASV_12795	ASV_6391;NA
ASV_12796	ASV_6392;NA
ASV_12797	ASV_6393;NA
ASV_12798	ASV_6394;NA
ASV_12799	ASV_6395;NA
ASV_12800	ASV_6396;NA
ASV_12801	ASV_6397;NA
ASV_12802	ASV_6398;NA
ASV_12803	ASV_6399;NA
ASV_12804	ASV_6400;NA
ASV_12805	ASV_6401;NA
ASV_12806	ASV_6403;NA
ASV_12807	ASV_6404;NA
ASV_12808	ASV_6405;NA
ASV_12809	ASV_6406;NA
ASV_12810	ASV_6407;NA
ASV_12811	ASV_6408;NA
ASV_12812	ASV_6409;NA
ASV_12813	ASV_6410;NA
ASV_12814	ASV_6412;NA
ASV_12815	ASV_6413;NA
ASV_12816	ASV_6414;NA
ASV_12817	ASV_6415;NA
ASV_12818	ASV_6416;NA
ASV_12819	ASV_6417;NA
ASV_12820	ASV_6418;NA
ASV_12821	ASV_6419;NA
ASV_12822	ASV_6420;NA
ASV_12823	ASV_6421;NA
ASV_12824	ASV_6423;NA
ASV_12825	ASV_6424;NA
ASV_12826	ASV_6425;NA
ASV_12827	ASV_6426;NA
ASV_12828	ASV_6427;NA
ASV_12829	ASV_6430;NA
ASV_12830	ASV_6431;NA
ASV_12831	ASV_6432;NA
ASV_12832	ASV_6433;NA
ASV_12833	ASV_6435;NA
ASV_12834	ASV_6436;NA
ASV_12835	ASV_6437;NA
ASV_12836	ASV_6438;NA
ASV_12837	ASV_6439;NA
ASV_12838	ASV_6440;NA
ASV_12839	ASV_6441;NA
ASV_12840	ASV_6442;NA
ASV_12841	ASV_6443;NA
ASV_12842	ASV_6444;NA
ASV_12843	ASV_6446;NA
ASV_12844	ASV_6447;NA
ASV_12845	ASV_6448;NA
ASV_12846	ASV_6449;NA
ASV_12847	ASV_6450;NA
ASV_12848	ASV_6451;NA
ASV_12849	ASV_6452;NA
ASV_12850	ASV_6453;NA
ASV_12851	ASV_6454;NA
ASV_12852	ASV_6455;NA
ASV_12853	ASV_6456;NA
ASV_12854	ASV_6457;NA
ASV_12855	ASV_6458;NA
ASV_12856	ASV_6459;NA
ASV_12857	ASV_6460;NA
ASV_12858	ASV_6461;NA
ASV_12859	ASV_6462;NA
ASV_12860	ASV_6463;NA
ASV_12861	ASV_6464;NA
ASV_12862	ASV_6465;NA
ASV_12863	ASV_6466;NA
ASV_12864	ASV_6467;NA
ASV_12865	ASV_6468;NA
ASV_12866	ASV_6469;NA
ASV_12867	ASV_6470;NA
ASV_12868	ASV_6471;NA
ASV_12869	ASV_6472;NA
ASV_12870	ASV_6473;NA
ASV_12871	ASV_6474;NA
ASV_12872	ASV_6475;NA
ASV_12873	ASV_6476;NA
ASV_12874	ASV_6477;NA
ASV_12875	ASV_6478;NA
ASV_12876	ASV_6479;NA
ASV_12877	ASV_6480;NA
ASV_12878	ASV_6481;NA
ASV_12879	ASV_6482;NA
ASV_12880	ASV_6483;NA
ASV_12881	ASV_6484;NA
ASV_12882	ASV_6485;NA
ASV_12883	ASV_6486;NA
ASV_12884	ASV_6487;NA
ASV_12885	ASV_6488;NA
ASV_12886	ASV_6489;NA
ASV_12887	ASV_6490;NA
ASV_12888	ASV_6491;NA
ASV_12889	ASV_6492;NA
ASV_12890	ASV_6493;NA
ASV_12891	ASV_6494;NA
ASV_12892	ASV_6495;NA
ASV_12893	ASV_6496;NA
ASV_12894	ASV_6497;NA
ASV_12895	ASV_6498;NA
ASV_12896	ASV_6499;NA
ASV_12897	ASV_6500;NA
ASV_12898	ASV_6501;NA
ASV_12899	ASV_6502;NA
ASV_12900	ASV_6503;NA
ASV_12901	ASV_6504;NA
ASV_12902	ASV_6505;NA
ASV_12903	ASV_6506;NA
ASV_12904	ASV_6507;NA
ASV_12905	ASV_6508;NA
ASV_12906	ASV_6509;NA
ASV_12907	ASV_6510;NA
ASV_12908	ASV_6511;NA
ASV_12909	ASV_6512;NA
ASV_12910	ASV_6513;NA
ASV_12911	ASV_6514;NA
ASV_12912	ASV_6515;NA
ASV_12913	ASV_6516;NA
ASV_12914	ASV_6517;NA
ASV_12915	ASV_6518;NA
ASV_12916	ASV_6519;NA
ASV_12917	ASV_6520;NA
ASV_12918	ASV_6521;NA
ASV_12919	ASV_6522;NA
ASV_12920	ASV_6523;NA
ASV_12921	ASV_6524;NA
ASV_12922	ASV_6525;NA
ASV_12923	ASV_6526;NA
ASV_12924	ASV_6527;NA
ASV_12925	ASV_6528;NA
ASV_12926	ASV_6529;NA
ASV_12927	ASV_6530;NA
ASV_12928	ASV_6531;NA
ASV_12929	ASV_6532;NA
ASV_12930	ASV_6533;NA
ASV_12931	ASV_6534;NA
ASV_12932	ASV_6535;NA
ASV_12933	ASV_6536;NA
ASV_12934	ASV_6538;NA
ASV_12935	ASV_6539;NA
ASV_12936	ASV_6540;NA
ASV_12937	ASV_6541;NA
ASV_12938	ASV_6542;NA
ASV_12939	ASV_6543;NA
ASV_12940	ASV_6544;NA
ASV_12941	ASV_6545;NA
ASV_12942	ASV_6546;NA
ASV_12943	ASV_6547;NA
ASV_12944	ASV_6548;NA
ASV_12945	ASV_6549;NA
ASV_12946	ASV_6550;NA
ASV_12947	ASV_6551;NA
ASV_12948	ASV_6552;NA
ASV_12949	ASV_6553;NA
ASV_12950	ASV_6554;NA
ASV_12951	ASV_6555;NA
ASV_12952	ASV_6556;NA
ASV_12953	ASV_6557;NA
ASV_12954	ASV_6558;NA
ASV_12955	ASV_6559;NA
ASV_12956	ASV_6560;NA
ASV_12957	ASV_6561;NA
ASV_12958	ASV_6562;NA
ASV_12959	ASV_6563;NA
ASV_12960	ASV_6564;NA
ASV_12961	ASV_6565;NA
ASV_12962	ASV_6566;NA
ASV_12963	ASV_6567;NA
ASV_12964	ASV_6568;NA
ASV_12965	ASV_6569;NA
ASV_12966	ASV_6570;NA
ASV_12967	ASV_6571;NA
ASV_12968	ASV_6572;NA
ASV_12969	ASV_6573;NA
ASV_12970	ASV_6574;NA
ASV_12971	ASV_6575;NA
ASV_12972	ASV_6576;NA
ASV_12973	ASV_6577;NA
ASV_12974	ASV_6578;NA
ASV_12975	ASV_6579;NA
ASV_12976	ASV_6580;NA
ASV_12977	ASV_6581;NA
ASV_12978	ASV_6582;NA
ASV_12979	ASV_6583;NA
ASV_12980	ASV_6584;NA
ASV_12981	ASV_6585;NA
ASV_12982	ASV_6586;NA
ASV_12983	ASV_6587;NA
ASV_12984	ASV_6588;NA
ASV_12985	ASV_6589;NA
ASV_12986	ASV_6590;NA
ASV_12987	ASV_6591;NA
ASV_12988	ASV_6592;NA
ASV_12989	ASV_6593;NA
ASV_12990	ASV_6594;NA
ASV_12991	ASV_6595;NA
ASV_12992	ASV_6596;NA
ASV_12993	ASV_6597;NA
ASV_12994	ASV_6598;NA
ASV_12995	ASV_6599;NA
ASV_12996	ASV_6600;NA
ASV_12997	ASV_6601;NA
ASV_12998	ASV_6602;NA
ASV_12999	ASV_6603;NA
ASV_13000	ASV_6605;NA
ASV_13001	ASV_6606;NA
ASV_13002	ASV_6607;NA
ASV_13003	ASV_6608;NA
ASV_13004	ASV_6609;NA
ASV_13005	ASV_6610;NA
ASV_13006	ASV_6611;NA
ASV_13007	ASV_6612;NA
ASV_13008	ASV_6613;NA
ASV_13009	ASV_6723;ASV_18814
ASV_13010	ASV_6831;ASV_18792
ASV_13011	ASV_7282;ASV_20731
ASV_13012	ASV_7894;ASV_18816
ASV_13013	ASV_8010;ASV_17782
ASV_13014	ASV_8326;ASV_15251
ASV_13015	ASV_8437;ASV_14827
ASV_13016	ASV_8443;ASV_16998
ASV_13017	ASV_8454;ASV_16999
ASV_13018	ASV_8481;ASV_14529
ASV_13019	ASV_8533;ASV_18145
ASV_13020	ASV_8663;ASV_18051
ASV_13021	ASV_8693;ASV_18341
ASV_13022	ASV_8728;ASV_14894
ASV_13023	ASV_8732;ASV_16126
ASV_13024	ASV_8736;ASV_15349
ASV_13025	ASV_8928;ASV_16563
ASV_13026	ASV_8940;ASV_14628
ASV_13027	ASV_8959;ASV_16715
ASV_13028	ASV_9041;ASV_18240
ASV_13029	ASV_9083;ASV_17566
ASV_13030	ASV_9104;ASV_18365
ASV_13031	ASV_9115;ASV_16015
ASV_13032	ASV_9130;ASV_17575
ASV_13033	ASV_9138;ASV_14452
ASV_13034	ASV_9210;ASV_13648
ASV_13035	ASV_9226;ASV_10951
ASV_13036	ASV_9227;ASV_10911
ASV_13037	ASV_9251;ASV_11224
ASV_13038	ASV_9328;ASV_11124
ASV_13039	ASV_9367;ASV_10856
ASV_13040	ASV_9413;ASV_11066
ASV_13041	ASV_9490;ASV_12282
ASV_13042	ASV_9514;ASV_11159
ASV_13043	NA;ASV_9021
ASV_13044	NA;ASV_9022
ASV_13045	NA;ASV_9024
ASV_13046	NA;ASV_9025
ASV_13047	NA;ASV_9026
ASV_13048	NA;ASV_9027
ASV_13049	NA;ASV_9028
ASV_13050	NA;ASV_9029
ASV_13051	NA;ASV_9030
ASV_13052	NA;ASV_9031
ASV_13053	NA;ASV_9032
ASV_13054	NA;ASV_9033
ASV_13055	NA;ASV_9034
ASV_13056	NA;ASV_9035
ASV_13057	NA;ASV_9036
ASV_13058	NA;ASV_9037
ASV_13059	NA;ASV_9038
ASV_13060	NA;ASV_9039
ASV_13061	NA;ASV_9040
ASV_13062	NA;ASV_9041
ASV_13063	NA;ASV_9042
ASV_13064	NA;ASV_9043
ASV_13065	NA;ASV_9044
ASV_13066	NA;ASV_9045
ASV_13067	NA;ASV_9046
ASV_13068	NA;ASV_9048
ASV_13069	NA;ASV_9049
ASV_13070	NA;ASV_9050
ASV_13071	NA;ASV_9051
ASV_13072	NA;ASV_9052
ASV_13073	NA;ASV_9053
ASV_13074	NA;ASV_9054
ASV_13075	NA;ASV_9055
ASV_13076	NA;ASV_9056
ASV_13077	NA;ASV_9057
ASV_13078	NA;ASV_9058
ASV_13079	NA;ASV_9059
ASV_13080	NA;ASV_9060
ASV_13081	NA;ASV_9061
ASV_13082	NA;ASV_9062
ASV_13083	NA;ASV_9063
ASV_13084	NA;ASV_9065
ASV_13085	NA;ASV_9066
ASV_13086	NA;ASV_9067
ASV_13087	NA;ASV_9068
ASV_13088	NA;ASV_9070
ASV_13089	NA;ASV_9071
ASV_13090	NA;ASV_9072
ASV_13091	NA;ASV_9073
ASV_13092	NA;ASV_9075
ASV_13093	NA;ASV_9076
ASV_13094	NA;ASV_9077
ASV_13095	NA;ASV_9078
ASV_13096	NA;ASV_9079
ASV_13097	NA;ASV_9081
ASV_13098	NA;ASV_9082
ASV_13099	NA;ASV_9083
ASV_13100	NA;ASV_9084
ASV_13101	NA;ASV_9085
ASV_13102	NA;ASV_9086
ASV_13103	NA;ASV_9087
ASV_13104	NA;ASV_9088
ASV_13105	NA;ASV_9089
ASV_13106	NA;ASV_9090
ASV_13107	NA;ASV_9092
ASV_13108	NA;ASV_9093
ASV_13109	NA;ASV_9094
ASV_13110	NA;ASV_9095
ASV_13111	NA;ASV_9096
ASV_13112	NA;ASV_9097
ASV_13113	NA;ASV_9098
ASV_13114	NA;ASV_9099
ASV_13115	NA;ASV_9101
ASV_13116	NA;ASV_9102
ASV_13117	NA;ASV_9104
ASV_13118	NA;ASV_9105
ASV_13119	NA;ASV_9106
ASV_13120	NA;ASV_9107
ASV_13121	NA;ASV_9108
ASV_13122	NA;ASV_9109
ASV_13123	NA;ASV_9110
ASV_13124	NA;ASV_9111
ASV_13125	NA;ASV_9112
ASV_13126	NA;ASV_9113
ASV_13127	NA;ASV_9114
ASV_13128	NA;ASV_9115
ASV_13129	NA;ASV_9116
ASV_13130	NA;ASV_9117
ASV_13131	NA;ASV_9118
ASV_13132	NA;ASV_9119
ASV_13133	NA;ASV_9120
ASV_13134	NA;ASV_9121
ASV_13135	NA;ASV_9124
ASV_13136	NA;ASV_9125
ASV_13137	NA;ASV_9126
ASV_13138	NA;ASV_9127
ASV_13139	NA;ASV_9128
ASV_13140	NA;ASV_9130
ASV_13141	NA;ASV_9131
ASV_13142	NA;ASV_9132
ASV_13143	NA;ASV_9133
ASV_13144	NA;ASV_9134
ASV_13145	NA;ASV_9135
ASV_13146	NA;ASV_9136
ASV_13147	NA;ASV_9137
ASV_13148	NA;ASV_9138
ASV_13149	NA;ASV_9139
ASV_13150	NA;ASV_9140
ASV_13151	NA;ASV_9142
ASV_13152	NA;ASV_9143
ASV_13153	NA;ASV_9144
ASV_13154	NA;ASV_9145
ASV_13155	NA;ASV_9146
ASV_13156	NA;ASV_9147
ASV_13157	NA;ASV_9149
ASV_13158	NA;ASV_9150
ASV_13159	NA;ASV_9151
ASV_13160	NA;ASV_9152
ASV_13161	NA;ASV_9153
ASV_13162	NA;ASV_9154
ASV_13163	NA;ASV_9155
ASV_13164	NA;ASV_9156
ASV_13165	NA;ASV_9157
ASV_13166	NA;ASV_9158
ASV_13167	NA;ASV_9159
ASV_13168	NA;ASV_9160
ASV_13169	NA;ASV_9161
ASV_13170	NA;ASV_9162
ASV_13171	NA;ASV_9163
ASV_13172	NA;ASV_9164
ASV_13173	NA;ASV_9165
ASV_13174	NA;ASV_9166
ASV_13175	NA;ASV_9167
ASV_13176	NA;ASV_9168
ASV_13177	NA;ASV_9169
ASV_13178	NA;ASV_9170
ASV_13179	NA;ASV_9171
ASV_13180	NA;ASV_9172
ASV_13181	NA;ASV_9173
ASV_13182	NA;ASV_9174
ASV_13183	NA;ASV_9175
ASV_13184	NA;ASV_9176
ASV_13185	NA;ASV_9177
ASV_13186	NA;ASV_9178
ASV_13187	NA;ASV_9179
ASV_13188	NA;ASV_9180
ASV_13189	NA;ASV_9181
ASV_13190	NA;ASV_9182
ASV_13191	NA;ASV_9183
ASV_13192	NA;ASV_9184
ASV_13193	NA;ASV_9185
ASV_13194	NA;ASV_9186
ASV_13195	NA;ASV_9187
ASV_13196	NA;ASV_9188
ASV_13197	NA;ASV_9189
ASV_13198	NA;ASV_9191
ASV_13199	NA;ASV_9192
ASV_13200	NA;ASV_9193
ASV_13201	NA;ASV_9194
ASV_13202	NA;ASV_9196
ASV_13203	NA;ASV_9197
ASV_13204	NA;ASV_9199
ASV_13205	NA;ASV_9200
ASV_13206	NA;ASV_9201
ASV_13207	NA;ASV_9202
ASV_13208	NA;ASV_9203
ASV_13209	NA;ASV_9204
ASV_13210	NA;ASV_9205
ASV_13211	NA;ASV_9206
ASV_13212	NA;ASV_9207
ASV_13213	NA;ASV_9208
ASV_13214	NA;ASV_9209
ASV_13215	NA;ASV_9210
ASV_13216	NA;ASV_9211
ASV_13217	NA;ASV_9212
ASV_13218	NA;ASV_9213
ASV_13219	NA;ASV_9215
ASV_13220	NA;ASV_9216
ASV_13221	NA;ASV_9217
ASV_13222	NA;ASV_9218
ASV_13223	NA;ASV_9219
ASV_13224	NA;ASV_9220
ASV_13225	NA;ASV_9221
ASV_13226	NA;ASV_9222
ASV_13227	NA;ASV_9223
ASV_13228	NA;ASV_9224
ASV_13229	NA;ASV_9225
ASV_13230	NA;ASV_9226
ASV_13231	NA;ASV_9227
ASV_13232	NA;ASV_9228
ASV_13233	NA;ASV_9229
ASV_13234	NA;ASV_9230
ASV_13235	NA;ASV_9232
ASV_13236	NA;ASV_9233
ASV_13237	NA;ASV_9234
ASV_13238	NA;ASV_9235
ASV_13239	NA;ASV_9236
ASV_13240	NA;ASV_9237
ASV_13241	NA;ASV_9238
ASV_13242	NA;ASV_9239
ASV_13243	NA;ASV_9240
ASV_13244	NA;ASV_9241
ASV_13245	NA;ASV_9242
ASV_13246	NA;ASV_9243
ASV_13247	NA;ASV_9244
ASV_13248	NA;ASV_9245
ASV_13249	NA;ASV_9246
ASV_13250	NA;ASV_9249
ASV_13251	NA;ASV_9250
ASV_13252	NA;ASV_9251
ASV_13253	NA;ASV_9252
ASV_13254	NA;ASV_9253
ASV_13255	NA;ASV_9255
ASV_13256	NA;ASV_9256
ASV_13257	NA;ASV_9257
ASV_13258	NA;ASV_9258
ASV_13259	NA;ASV_9259
ASV_13260	NA;ASV_9261
ASV_13261	NA;ASV_9262
ASV_13262	NA;ASV_9263
ASV_13263	NA;ASV_9264
ASV_13264	NA;ASV_9265
ASV_13265	NA;ASV_9266
ASV_13266	NA;ASV_9269
ASV_13267	NA;ASV_9270
ASV_13268	NA;ASV_9271
ASV_13269	NA;ASV_9272
ASV_13270	NA;ASV_9274
ASV_13271	NA;ASV_9275
ASV_13272	NA;ASV_9276
ASV_13273	NA;ASV_9277
ASV_13274	NA;ASV_9278
ASV_13275	NA;ASV_9279
ASV_13276	NA;ASV_9280
ASV_13277	NA;ASV_9282
ASV_13278	NA;ASV_9283
ASV_13279	NA;ASV_9285
ASV_13280	NA;ASV_9286
ASV_13281	NA;ASV_9287
ASV_13282	NA;ASV_9289
ASV_13283	NA;ASV_9290
ASV_13284	NA;ASV_9291
ASV_13285	NA;ASV_9292
ASV_13286	NA;ASV_9293
ASV_13287	NA;ASV_9295
ASV_13288	NA;ASV_9297
ASV_13289	NA;ASV_9299
ASV_13290	NA;ASV_9300
ASV_13291	NA;ASV_9301
ASV_13292	NA;ASV_9302
ASV_13293	NA;ASV_9303
ASV_13294	NA;ASV_9304
ASV_13295	NA;ASV_9305
ASV_13296	NA;ASV_9307
ASV_13297	NA;ASV_9308
ASV_13298	NA;ASV_9309
ASV_13299	NA;ASV_9310
ASV_13300	NA;ASV_9311
ASV_13301	NA;ASV_9312
ASV_13302	NA;ASV_9314
ASV_13303	NA;ASV_9315
ASV_13304	NA;ASV_9316
ASV_13305	NA;ASV_9317
ASV_13306	NA;ASV_9318
ASV_13307	NA;ASV_9319
ASV_13308	NA;ASV_9320
ASV_13309	NA;ASV_9321
ASV_13310	NA;ASV_9322
ASV_13311	NA;ASV_9323
ASV_13312	NA;ASV_9324
ASV_13313	NA;ASV_9325
ASV_13314	NA;ASV_9326
ASV_13315	NA;ASV_9327
ASV_13316	NA;ASV_9328
ASV_13317	NA;ASV_9329
ASV_13318	NA;ASV_9330
ASV_13319	NA;ASV_9331
ASV_13320	NA;ASV_9332
ASV_13321	NA;ASV_9333
ASV_13322	NA;ASV_9334
ASV_13323	NA;ASV_9335
ASV_13324	NA;ASV_9336
ASV_13325	NA;ASV_9337
ASV_13326	NA;ASV_9338
ASV_13327	NA;ASV_9339
ASV_13328	NA;ASV_9340
ASV_13329	NA;ASV_9341
ASV_13330	NA;ASV_9342
ASV_13331	NA;ASV_9343
ASV_13332	NA;ASV_9344
ASV_13333	NA;ASV_9345
ASV_13334	NA;ASV_9346
ASV_13335	NA;ASV_9347
ASV_13336	NA;ASV_9348
ASV_13337	NA;ASV_9349
ASV_13338	NA;ASV_9350
ASV_13339	NA;ASV_9351
ASV_13340	NA;ASV_9352
ASV_13341	NA;ASV_9353
ASV_13342	NA;ASV_9354
ASV_13343	NA;ASV_9355
ASV_13344	NA;ASV_9356
ASV_13345	NA;ASV_9357
ASV_13346	NA;ASV_9358
ASV_13347	NA;ASV_9359
ASV_13348	NA;ASV_9360
ASV_13349	NA;ASV_9361
ASV_13350	NA;ASV_9362
ASV_13351	NA;ASV_9363
ASV_13352	NA;ASV_9364
ASV_13353	NA;ASV_9365
ASV_13354	NA;ASV_9366
ASV_13355	NA;ASV_9367
ASV_13356	NA;ASV_9368
ASV_13357	NA;ASV_9369
ASV_13358	NA;ASV_9370
ASV_13359	NA;ASV_9371
ASV_13360	NA;ASV_9372
ASV_13361	NA;ASV_9373
ASV_13362	NA;ASV_9374
ASV_13363	NA;ASV_9375
ASV_13364	NA;ASV_9377
ASV_13365	NA;ASV_9378
ASV_13366	NA;ASV_9379
ASV_13367	NA;ASV_9380
ASV_13368	NA;ASV_9381
ASV_13369	NA;ASV_9382
ASV_13370	NA;ASV_9383
ASV_13371	NA;ASV_9384
ASV_13372	NA;ASV_9385
ASV_13373	NA;ASV_9386
ASV_13374	NA;ASV_9387
ASV_13375	NA;ASV_9388
ASV_13376	NA;ASV_9389
ASV_13377	NA;ASV_9390
ASV_13378	NA;ASV_9391
ASV_13379	NA;ASV_9392
ASV_13380	NA;ASV_9393
ASV_13381	NA;ASV_9394
ASV_13382	NA;ASV_9395
ASV_13383	NA;ASV_9396
ASV_13384	NA;ASV_9397
