% Cruise_CSN    Bottle        Date                PrDM      DepSM      T090C      T190C      C0S/m      C1S/m      C1S/m         V0         V1         V2         V3         V4         V5         V6         V7  FlECO-AFL   CStarAt0   CStarTr0        Par Sbox0Mm/Kg Sbox1Mm/Kg   Latitude  Longitude       Sal00      Sal11  Sigma-t00  Sigma-t11    
SKQ202312S_054       2    2023 09 27 02 33 13   40.253     39.839     1.6907     1.6917   2.821742   2.822725   2.822725     0.1136     2.5084     0.0323     0.0000     2.3667     2.3627     1.1474     0.0000     0.3339     2.5230    53.2198 5.4772e-03    292.979    276.267   70.97168 -163.56662     32.0905    32.1019    25.6627    25.6718  
SKQ202312S_054       3    2023 09 27 02 33 19   40.260     39.846     1.6909     1.6916   2.821749   2.822710   2.822710     0.1089     2.4841     0.0353     0.0000     2.3675     2.3665     1.4124     0.0000     0.3055     2.5619    52.7035 6.2570e-03    293.170    277.459   70.97168 -163.56664     32.0904    32.1018    25.6626    25.6717  
SKQ202312S_054       4    2023 09 27 02 35 29   30.546     30.233     1.7534     1.7552   2.825875   2.826920   2.826920     0.1156     2.6961     1.1728     0.0000     2.3773     2.3711     0.7091     0.0000     0.3459     2.2342    57.2037 1.5932e+00    293.831    277.191   70.97160 -163.56682     32.0837    32.0950    25.6530    25.6619  
SKQ202312S_054       5    2023 09 27 02 35 38   30.550     30.237     1.7494     1.7455   2.825601   2.826258   2.826258     0.1096     2.6786     1.1716     0.0000     2.3780     2.3703     0.7086     0.0000     0.3097     2.2603    56.8313 1.5886e+00    294.204    276.112   70.97160 -163.56682     32.0844    32.0966    25.6538    25.6639  
SKQ202312S_054       6    2023 09 27 02 35 48   30.528     30.215     1.7438     1.7401   2.825209   2.825880   2.825880     0.1153     2.6521     1.1651     0.0000     2.3751     2.3711     0.7102     0.0000     0.3439     2.3000    56.2701 1.5631e+00    293.379    277.354   70.97158 -163.56684     32.0852    32.0974    25.6549    25.6649  
SKQ202312S_054       7    2023 09 27 02 37 51   29.699     29.395     1.7816     1.7726   2.827786   2.828107   2.828107     0.1151     2.8660     1.2032     0.0000     2.3930     2.3922     0.7521     0.0000     0.3423     1.9896    60.8105 1.7177e+00    295.966    280.721   70.97154 -163.56696     32.0794    32.0926    25.6476    25.6588  
SKQ202312S_054       8    2023 09 27 02 39 54   20.558     20.347     4.6326     4.6677   2.978970   2.983514   2.983514     0.1536     4.1595     1.5328     0.0000     2.5885     2.5871     1.4766     0.0000     0.5736     0.4992    88.2670 3.8029e+00    303.271    287.529   70.97152 -163.56702     31.1122    31.1316    24.6326    24.6444  
SKQ202312S_054       9    2023 09 27 02 40 01   20.518     20.308     4.6348     4.6668   2.979423   2.983447   2.983447     0.1588     4.1600     1.5334     0.0000     2.5887     2.5815     1.2120     0.0000     0.6045     0.4988    88.2765 3.8092e+00    303.172    285.309   70.97152 -163.56702     31.1154    31.1317    24.6349    24.6446  
SKQ202312S_054      10    2023 09 27 02 40 07   20.545     20.335     4.6408     4.6657   2.980231   2.983378   2.983378     0.1559     4.1573     1.5282     0.0000     2.5878     2.5832     1.2102     0.0000     0.5875     0.5013    88.2210 3.7622e+00    302.809    286.021   70.97152 -163.56702     31.1190    31.1320    24.6372    24.6449  
SKQ202312S_054      11    2023 09 27 02 42 12   10.494     10.387     4.6679     4.6697   2.925405   2.926460   2.926460     0.1602     4.0775     1.9938     0.0000     2.5990     2.5971     1.7114     0.0000     0.6132     0.5789    86.5263 1.1220e+01    305.350    288.694   70.97154 -163.56698     30.4675    30.4779    24.1179    24.1260  
SKQ202312S_054      12    2023 09 27 02 42 19   10.517     10.409     4.6696     4.6713   2.925538   2.926587   2.926587     0.1628     4.0786     1.9945     0.0000     2.5998     2.5981     1.7139     0.0000     0.6289     0.5778    86.5501 1.1237e+01    305.430    288.617   70.97154 -163.56698     30.4674    30.4779    24.1177    24.1258  
SKQ202312S_054      13    2023 09 27 02 42 25   10.538     10.431     4.6704     4.6728   2.925614   2.926702   2.926702     0.1632     4.0765     1.9880     0.0000     2.5983     2.5927     1.7089     0.0000     0.6315     0.5799    86.5056 1.1068e+01    305.295    287.852   70.97154 -163.56698     30.4675    30.4778    24.1177    24.1256  
SKQ202312S_054      14    2023 09 27 02 44 49    2.449      2.424     4.6169     4.6062   2.922805   2.914454   2.914454     0.1691     3.9960     2.4998     0.0000     1.7244     2.6092     2.1169     0.0000     0.6666     0.6600    84.7956 3.6251e+01    177.705    291.589   70.97156 -163.56694     30.4883    30.4021    24.1396    24.0723  
SKQ202312S_054      15    2023 09 27 02 44 56    2.375      2.351     4.6149     4.6045   2.922592   2.914175   2.914175     0.1672     4.0514     2.4984     0.0000     1.7066     2.6064     2.1150     0.0000     0.6548     0.6047    85.9720 3.6191e+01    175.358    290.174   70.97156 -163.56694     30.4877    30.4004    24.1393    24.0711  
SKQ202312S_054      16    2023 09 27 02 45 04    2.325      2.301     4.6130     4.6098   2.922362   2.915115   2.915115     0.1690     4.0729     2.5049     0.0000     1.6891     2.6053     2.1144     0.0000     0.6660     0.5833    86.4290 3.6690e+01    173.002    290.236   70.97156 -163.56694     30.4869    30.4064    24.1389    24.0754  
SKQ202312S_055       1    2023 09 27 04 02 51   38.168     37.776     0.6689     0.6725   2.746608   2.747738   2.747738     0.0917     2.7489     0.0846     0.0000     2.3575     2.3663     0.5445     0.0000     0.2019     2.1566    58.3245 2.1208e-02    300.262    285.120   71.08482 -163.80274     32.1880    32.1988    25.8033    25.8118  
SKQ202312S_055       2    2023 09 27 04 02 59   38.192     37.799     0.6711     0.6698   2.746750   2.747556   2.747556     0.0908     2.7654     0.0775     0.0000     2.3574     2.3665     0.5499     0.0000     0.1965     2.1326    58.6757 1.8970e-02    300.133    285.708   71.08482 -163.80274     32.1875    32.1993    25.8028    25.8123  
SKQ202312S_055       3    2023 09 27 04 03 05   38.151     37.759     0.6709     0.6689   2.746735   2.747479   2.747479     0.0916     2.7676     0.1296     0.0000     2.3560     2.3653     2.5695     0.0000     0.2015     2.1294    58.7217 3.6484e-02    299.827    284.594   71.08482 -163.80274     32.1876    32.1993    25.8029    25.8124  
SKQ202312S_055       4    2023 09 27 04 04 56   30.392     30.080     1.3526     1.3501   2.797952   2.798674   2.798674     0.0935     3.3550     0.7232     0.0000     2.4206     2.4336     0.5963     0.0000     0.2128     1.3593    71.1909 4.8944e-01    303.927    289.507   71.08482 -163.80274     32.1421    32.1538    25.7262    25.7358  
SKQ202312S_055       5    2023 09 27 04 05 04   30.383     30.071     1.3532     1.3489   2.797999   2.798573   2.798573     0.0932     3.3617     0.7250     0.0000     2.4214     2.4317     0.5993     0.0000     0.2113     1.3513    71.3321 4.9193e-01    304.261    289.367   71.08482 -163.80274     32.1420    32.1537    25.7261    25.7358  
SKQ202312S_055       6    2023 09 27 04 05 13   30.349     30.037     1.3556     1.3561   2.798165   2.799116   2.799116     0.0940     3.3534     0.7314     0.0000     2.4222     2.4223     0.5997     0.0000     0.2164     1.3612    71.1549 5.0098e-01    304.319    287.271   71.08482 -163.80274     32.1417    32.1533    25.7258    25.7350  
SKQ202312S_055       7    2023 09 27 04 07 03   26.547     26.275     2.7277     2.5082   2.902005   2.885258   2.885258     0.1487     4.0567     0.8409     0.0000     2.5416     2.5395     0.7912     0.0000     0.5444     0.5993    86.0857 6.7870e-01    310.900    294.192   71.08482 -163.80274     32.0433    32.0585    25.5480    25.5776  
SKQ202312S_055       8    2023 09 27 04 08 49   20.400     20.191     4.0062     4.0079   2.927655   2.928701   2.928701     0.1603     4.1685     1.0263     0.0000     2.6142     2.6286     1.0978     0.0000     0.6138     0.4906    88.4585 1.1033e+00    312.330    297.681   71.08482 -163.80274     31.1072    31.1178    24.6902    24.6984  
SKQ202312S_055       9    2023 09 27 04 08 59   20.394     20.186     4.0057     3.9608   2.927550   2.925249   2.925249     0.1666     4.1659     1.0208     0.0000     2.6146     2.6246     1.0947     0.0000     0.6516     0.4931    88.4024 1.0879e+00    312.344    297.341   71.08482 -163.80274     31.1065    31.1221    24.6896    24.7063  
SKQ202312S_055      10    2023 09 27 04 09 07   20.386     20.178     3.9439     3.9664   2.923678   2.926892   2.926892     0.1563     4.1819     1.0205     0.0000     2.6153     2.6232     1.1003     0.0000     0.5894     0.4778    88.7420 1.0869e+00    313.077    296.553   71.08482 -163.80274     31.1197    31.1361    24.7060    24.7169  
SKQ202312S_055      11    2023 09 27 04 11 33   10.342     10.236     3.7654     3.7691   2.888304   2.889672   2.889672     0.1460     4.1540     1.3974     0.0000     2.6170     2.6259     1.5982     0.0000     0.5281     0.5045    88.1496 2.7531e+00    314.990    299.163   71.08482 -163.80274     30.8777    30.8903    24.5300    24.5397  
SKQ202312S_055      12    2023 09 27 04 11 41   10.405     10.299     3.7959     3.7781   2.891365   2.890498   2.890498     0.1468     4.1525     1.3862     0.0000     2.6178     2.6252     1.5933     0.0000     0.5330     0.5059    88.1189 2.6797e+00    314.619    299.050   71.08482 -163.80274     30.8849    30.8915    24.5330    24.5398  
SKQ202312S_055      13    2023 09 27 04 11 47   10.338     10.233     3.7699     3.7700   2.888584   2.889447   2.889447     0.1530     4.1487     1.3865     0.0000     2.6170     2.6246     1.5980     0.0000     0.5700     0.5096    88.0385 2.6818e+00    314.676    298.955   71.08482 -163.80274     30.8767    30.8868    24.5288    24.5368  
SKQ202312S_055      14    2023 09 27 04 14 13    2.154      2.132     4.0692     4.2077   2.896865   2.904875   2.904875     0.1571     4.0884     1.8384     0.0000     2.6093     2.6175     2.0076     0.0000     0.5944     0.5682    86.7580 7.8221e+00    311.543    294.595   71.08482 -163.80274     30.6962    30.6603    24.3577    24.3161  
SKQ202312S_055      15    2023 09 27 04 14 19    2.138      2.116     4.1681     4.2121   2.901956   2.904981   2.904981     0.1744     4.1003     1.8385     0.0000     2.6086     2.6120     2.0090     0.0000     0.6984     0.5565    87.0114 7.8137e+00    310.128    294.110   71.08482 -163.80274     30.6632    30.6574    24.3221    24.3133  
SKQ202312S_055      16    2023 09 27 04 14 27    2.238      2.214     4.2125     4.2133   2.904134   2.905124   2.905124     0.1625     3.8569     1.8290     0.0000     2.6047     2.6066     2.0042     0.0000     0.6267     0.8097    81.8436 7.6402e+00    308.744    292.490   71.08482 -163.80274     30.6471    30.6579    24.3052    24.3136  
SKQ202312S_056       1    2023 09 27 06 49 54   39.113     38.711    -0.8807    -0.8798   2.635201   2.636168   2.636168     0.1069     3.1052     0.0127     0.0000     2.2145     2.2233     1.0709     0.0000     0.2935     1.6690    65.8862 3.4577e-06    290.620    275.939   71.19488 -164.19864     32.3555    32.3676    26.0064    26.0162  
SKQ202312S_056       2    2023 09 27 06 50 05   39.107     38.705    -0.8824    -0.8816   2.635083   2.636020   2.636020     0.1065     3.1176     0.0125     0.0000     2.2137     2.2248     1.5826     0.0000     0.2910     1.6530    66.1501 2.2475e-06    289.957    276.458   71.19488 -164.19864     32.3558    32.3676    26.0067    26.0162  
SKQ202312S_056       3    2023 09 27 06 50 17   39.079     38.677    -0.8821    -0.8811   2.635118   2.636051   2.636051     0.1091     3.1294     0.0125     0.0000     2.2142     2.2205     0.8464     0.0000     0.3065     1.6377    66.4024 2.2475e-06    290.468    275.411   71.19488 -164.19864     32.3559    32.3674    26.0068    26.0160  
SKQ202312S_056       4    2023 09 27 06 52 04   30.372     30.060    -0.8650    -0.8651   2.635704   2.636580   2.636580     0.1109     3.3442     0.0124     0.0000     2.2344     2.2442     0.6496     0.0000     0.3176     1.3722    70.9608 1.3831e-06    293.292    278.929   71.19488 -164.19864     32.3506    32.3625    26.0019    26.0116  
SKQ202312S_056       5    2023 09 27 06 52 11   30.343     30.032    -0.8645    -0.8629   2.635720   2.636701   2.636701     0.1110     3.3434     0.0125     0.0000     2.2346     2.2472     0.9541     0.0000     0.3181     1.3731    70.9433 2.2475e-06    293.313    279.643   71.19488 -164.19864     32.3503    32.3619    26.0017    26.0110  
SKQ202312S_056       6    2023 09 27 06 52 18   30.375     30.063    -0.8640    -0.8625   2.635736   2.636725   2.636725     0.1099     3.3427     0.0126     0.0000     2.2345     2.2455     0.6503     0.0000     0.3115     1.3740    70.9280 2.5933e-06    293.323    278.755   71.19488 -164.19864     32.3500    32.3617    26.0014    26.0108  
SKQ202312S_056       7    2023 09 27 06 54 44   20.231     20.024     4.3965     4.4083   2.967715   2.969785   2.969785     0.1725     4.1370     0.0124     0.0000     2.5949     2.6122     1.1600     0.0000     0.6868     0.5209    87.7894 1.2102e-06    305.265    291.528   71.19488 -164.19862     31.2048    31.2177    24.7299    24.7389  
SKQ202312S_056       8    2023 09 27 06 54 50   20.240     20.032     4.4129     4.4193   2.969441   2.970867   2.970867     0.1736     4.1326     0.0122     0.0000     2.5957     2.6100     1.1585     0.0000     0.6933     0.5252    87.6947 3.4577e-07    305.805    291.072   71.19488 -164.19862     31.2093    31.2198    24.7318    24.7395  
SKQ202312S_056       9    2023 09 27 06 54 56   20.228     20.021     4.3994     4.4132   2.967972   2.970287   2.970287     0.1724     4.1356     0.0123     0.0000     2.5954     2.6098     1.1593     0.0000     0.6863     0.5222    87.7603 6.9154e-07    306.089    291.247   71.19488 -164.19862     31.2050    31.2188    24.7297    24.7393  
SKQ202312S_056      10    2023 09 27 06 56 41   12.274     12.148     3.9077     3.9050   2.917872   2.918519   2.918519     0.1693     4.1289     0.0334     0.0000     2.6145     2.6326     1.5516     0.0000     0.6676     0.5288    87.6175 5.8216e-03    312.826    298.192   71.19488 -164.19864     31.0899    31.1002    24.6857    24.6941  
SKQ202312S_056      11    2023 09 27 06 58 14   10.415     10.309     4.4535     4.4529   2.964916   2.965738   2.965738     0.1719     4.1134     0.0960     0.0000     2.5999     2.6146     1.6447     0.0000     0.6833     0.5438    87.2880 2.5569e-02    306.032    291.251   71.19488 -164.19864     31.1233    31.1334    24.6595    24.6676  
SKQ202312S_056      12    2023 09 27 06 58 21   10.461     10.354     4.4289     4.4404   2.962985   2.964745   2.964745     0.1734     4.0782     0.0994     0.0000     2.6011     2.6177     1.6453     0.0000     0.6926     0.5784    86.5416 2.6532e-02    306.181    291.963   71.19488 -164.19864     31.1241    31.1337    24.6626    24.6691  
SKQ202312S_056      13    2023 09 27 06 58 26   10.456     10.349     4.4121     4.4019   2.961570   2.961626   2.961626     0.1742     4.1131     0.0978     0.0000     2.6010     2.6154     1.6481     0.0000     0.6969     0.5441    87.2811 2.6179e-02    306.150    291.814   71.19488 -164.19864     31.1235    31.1338    24.6638    24.6730  
SKQ202312S_056      14    2023 09 27 07 00 45    2.182      2.160     3.5263     3.5279   2.872386   2.873433   2.873433     0.1278     4.1627     0.7220     0.0000     2.6232     2.6404     2.0612     0.0000     0.4190     0.4961    88.3353 5.3623e-01    317.336    303.181   71.19488 -164.19864     30.9203    30.9313    24.5853    24.5939  
SKQ202312S_056      15    2023 09 27 07 00 59    2.174      2.152     3.5199     3.5240   2.871830   2.873075   2.873075     0.1267     4.1626     0.7844     0.0000     2.6225     2.6379     2.0589     0.0000     0.4120     0.4962    88.3332 6.2519e-01    317.317    302.278   71.19488 -164.19864     30.9198    30.9307    24.5854    24.5937  
