time (UTC),pressure,latitude (degrees_north),longitude (degrees_east),BTLID,salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1 (kg m-3),sigma_t_ch2 (kg m-3),chlor_fluorescence (ugrams/l),par (umol m-2 s-1),temperature_ch1 (degree_C),oxy_percentsat_ch1 (percent),oxy_conc_ch1 (umol/kg),oxy_conc_ch2 (umol/kg),temperature_ch2 (degree_C),transmissometry (percent),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id,SI (uM/l),PO4 (uM/l),NO2 (uM/l),NO3 (uM/l),NH4 (uM/l),PO4_WOCE_FLAG,SI_WOCE_FLAG,NO3_WOCE_FLAG,NO2_WOCE_FLAG,NH4_WOCE_FLAG
2023-09-17T08:29:33Z,35.0,64.66917,-169.92033,NaN,33.0213,33.0307,26.3206,26.328268,1.1459,2.8871E-7,2.827,71.71329,235.81847,234.86983,2.8251,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T08:29:33Z,36.0,64.66917,-169.92033,NaN,33.0211,33.0309,26.32079,26.328444,1.3006,-9.575E-9,2.8229,71.63975,235.6009,234.29645,2.8249,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T08:29:33Z,37.0,64.66917,-169.92033,NaN,33.0211,33.0307,26.320686,26.328362,1.2964,1.0E-12,2.8241,71.54611,235.28596,233.7938,2.824,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T08:29:33Z,38.0,64.66917,-169.92033,NaN,33.0224,33.0322,26.321114,26.328716,1.1394,1.4582E-7,2.8313,71.52365,235.16786,234.03316,2.8339,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T08:29:33Z,39.0,64.66917,-169.92033,NaN,33.0226,33.0325,26.320992,26.328573,1.1657,-6.947E-9,2.8346,71.51227,235.11087,234.18329,2.8384,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T08:29:33Z,40.0,64.66917,-169.92033,NaN,33.0222,33.0323,26.320936,26.32878,1.2934,1.0E-12,2.8315,71.45363,234.93683,234.0832,2.8341,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T08:29:33Z,41.0,64.66917,-169.92033,3.0,33.0212,33.0312,26.321133,26.32893,1.2055,1.0E-12,2.8198,71.38263,234.77315,234.10823,2.822,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc014,59.0,2.598,0.24,28.2,3.53,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,0.0,64.67467,-169.47084,NaN,31.9608,31.9718,25.53157,25.539724,1.8456,NaN,2.0804,100.47535,339.3501,338.82388,2.0894,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,1.0,64.67467,-169.47084,NaN,31.9608,31.9718,25.53157,25.539724,1.8456,NaN,2.0804,100.47535,339.3501,338.82388,2.0894,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,2.0,64.67467,-169.47084,NaN,31.9608,31.9718,25.53157,25.539724,1.8456,NaN,2.0804,100.47535,339.3501,338.82388,2.0894,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,3.0,64.67467,-169.47084,NaN,31.9608,31.9718,25.53157,25.539724,1.8456,NaN,2.0804,100.47535,339.3501,338.82388,2.0894,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,4.0,64.67467,-169.47084,NaN,31.9608,31.9718,25.53157,25.539724,1.8456,NaN,2.0804,100.47535,339.3501,338.82388,2.0894,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,5.0,64.67467,-169.47084,NaN,31.9608,31.9718,25.53157,25.539724,1.8456,0.13511,2.0804,100.47535,339.3501,338.82388,2.0894,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,6.0,64.67467,-169.47084,NaN,31.9606,31.973,25.532825,25.542181,1.7505,0.10386,2.0608,100.32412,339.00717,338.95877,2.0687,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,7.0,64.67467,-169.47084,NaN,31.9607,31.9713,25.533476,25.541996,1.7488,0.071086,2.0529,100.35971,339.1947,339.6181,2.0524,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,8.0,64.67467,-169.47084,NaN,31.9645,31.9779,25.53728,25.548243,1.7718,0.034692,2.0423,100.298744,339.06934,340.43848,2.039,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,9.0,64.67467,-169.47084,NaN,31.966,31.9779,25.538975,25.548422,1.7872,0.014834,2.0354,100.30451,339.14392,340.23065,2.0365,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,10.0,64.67467,-169.47084,NaN,31.9631,31.9749,25.536121,25.545446,1.7783,0.0036099,2.0428,100.293724,339.05173,339.5822,2.0445,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,11.0,64.67467,-169.47084,NaN,31.9627,31.9748,25.535774,25.545351,1.7807,7.8128E-5,2.0432,100.39648,339.3967,340.74637,2.0447,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,12.0,64.67467,-169.47084,NaN,31.9647,31.977,25.537935,25.547781,1.791,7.7988E-6,2.0354,100.30106,339.13565,340.17627,2.0354,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,13.0,64.67467,-169.47084,NaN,31.9654,31.9773,25.539047,25.548445,1.7444,2.4211E-7,2.0277,100.27448,339.10974,340.28723,2.0295,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,14.0,64.67467,-169.47084,NaN,31.9642,31.9762,25.537828,25.547335,1.7641,1.0E-12,2.0313,100.319115,339.23303,339.82266,2.0327,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,15.0,64.67467,-169.47084,NaN,31.9638,31.9757,25.53743,25.546825,1.814,1.0E-12,2.0324,99.08046,335.0362,336.75342,2.0342,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,16.0,64.67467,-169.47084,NaN,31.968,31.9799,25.541414,25.550892,1.7168,1.0E-12,2.0237,98.04494,331.59665,335.1127,2.0244,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,17.0,64.67467,-169.47084,NaN,31.9755,31.9879,25.548384,25.55827,1.8344,1.0E-12,2.0102,89.60314,303.13153,309.58713,2.0108,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,18.0,64.67467,-169.47084,NaN,31.9995,32.0116,25.566116,25.575651,1.7667,1.0E-12,2.0309,87.233185,294.9057,296.727,2.033,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,19.0,64.67467,-169.47084,NaN,32.0834,32.0778,25.626057,25.622719,2.0838,1.0E-12,2.1303,85.79014,289.11652,288.6921,2.1147,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,20.0,64.67467,-169.47084,NaN,32.4247,32.4329,25.871191,25.877056,2.3519,1.0E-12,2.4955,83.81051,279.14398,279.1438,2.5042,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,21.0,64.67467,-169.47084,NaN,32.5037,32.5151,25.934319,25.942915,2.4502,1.0E-12,2.4957,82.91092,275.98004,276.1877,2.5022,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,22.0,64.67467,-169.47084,NaN,32.5249,32.5382,25.973083,25.983095,2.0711,1.0E-12,2.2143,81.62398,273.57135,273.47208,2.2226,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,23.0,64.67467,-169.47084,NaN,32.5335,32.548,25.982058,25.993797,1.6714,1.0E-12,2.1866,79.88598,267.9148,267.22043,2.1848,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,24.0,64.67467,-169.47084,NaN,32.5616,32.5735,26.009027,26.018461,1.2851,2.5327E-7,2.1269,79.020195,265.3517,264.3753,2.1281,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,25.0,64.67467,-169.47084,NaN,32.5976,32.6097,26.037804,26.047413,1.1993,-6.54E-9,2.1274,77.74497,260.9943,259.85138,2.1284,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,26.0,64.67467,-169.47084,NaN,32.6197,32.633,26.059124,26.069824,1.1286,1.0E-12,2.0787,76.87906,258.35974,257.1499,2.078,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,27.0,64.67467,-169.47084,NaN,32.6421,32.6549,26.081741,26.091932,0.9943,1.0E-12,2.0153,76.56899,257.68427,256.4688,2.0161,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,28.0,64.67467,-169.47084,NaN,32.6709,32.6842,26.10598,26.11658,1.0167,1.0E-12,1.9993,76.32236,256.90106,255.853,2.0,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,29.0,64.67467,-169.47084,NaN,32.6959,32.7089,26.127115,26.137474,0.7265,1.8979E-7,1.9841,76.38962,257.17664,256.70273,1.9848,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,30.0,64.67467,-169.47084,NaN,32.7041,32.7151,26.134026,26.142681,0.6919,2.385E-7,1.9794,76.32198,256.96323,255.30681,1.9815,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,31.0,64.67467,-169.47084,NaN,32.7112,32.7238,26.139997,26.150023,0.7563,1.2812E-9,1.9755,76.26941,256.79745,255.11316,1.9764,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,32.0,64.67467,-169.47084,NaN,32.7048,32.7266,26.134966,26.152367,0.693,1.0E-12,1.9742,76.22964,256.68454,255.08595,1.975,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,33.0,64.67467,-169.47084,NaN,32.7146,32.7277,26.14283,26.15324,0.8785,1.0E-12,1.974,76.13867,256.36026,254.53325,1.9751,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,34.0,64.67467,-169.47084,NaN,32.7164,32.7303,26.144308,26.155382,0.664,2.8712E-7,1.9735,76.08522,256.18002,254.95322,1.9743,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,35.0,64.67467,-169.47084,NaN,32.7205,32.7335,26.147636,26.157982,0.7355,5.6893E-7,1.9729,75.920616,255.6216,254.47232,1.9738,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,36.0,64.67467,-169.47084,NaN,32.7293,32.7401,26.154772,26.16337,0.7153,1.1109E-6,1.9717,75.6985,254.86429,254.44403,1.9724,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,37.0,64.67467,-169.47084,NaN,32.7351,32.7473,26.159718,26.169546,0.6837,1.131E-6,1.9676,75.719284,254.94923,254.71603,1.9668,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,38.0,64.67467,-169.47084,NaN,32.7443,32.7555,26.167633,26.176582,0.7689,7.7858E-7,1.9601,75.687546,254.87257,255.15341,1.9604,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,39.0,64.67467,-169.47084,NaN,32.7493,32.7598,26.171843,26.180216,0.7768,-3.103E-9,1.9573,75.746635,255.07977,254.4919,1.9578,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T12:08:54Z,40.0,64.67467,-169.47084,NaN,32.7519,32.762,26.173998,26.182001,0.7533,5.4181E-7,1.9563,75.8493,255.42683,255.16103,1.9575,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,0.0,64.67934,-169.1,NaN,32.4395,32.4493,25.876627,25.884354,1.4005,NaN,2.5758,93.22917,309.85828,309.52078,2.5771,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,1.0,64.67934,-169.1,NaN,32.4395,32.4493,25.876627,25.884354,1.4005,NaN,2.5758,93.22917,309.85828,309.52078,2.5771,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,2.0,64.67934,-169.1,NaN,32.4395,32.4493,25.876627,25.884354,1.4005,NaN,2.5758,93.22917,309.85828,309.52078,2.5771,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,3.0,64.67934,-169.1,17.0,32.4395,32.4493,25.876627,25.884354,1.4005,NaN,2.5758,93.22917,309.85828,309.52078,2.5771,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,34.1,1.732,0.21,14.6,2.88,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,4.0,64.67934,-169.1,NaN,32.4395,32.4493,25.876627,25.884354,1.4005,NaN,2.5758,93.22917,309.85828,309.52078,2.5771,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,5.0,64.67934,-169.1,NaN,32.4395,32.4493,25.876627,25.884354,1.4005,0.15433,2.5758,93.22917,309.85828,309.52078,2.5771,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,6.0,64.67934,-169.1,NaN,32.4398,32.4496,25.876722,25.884464,1.3582,0.11109,2.5776,93.26568,309.965,311.45087,2.5787,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,7.0,64.67934,-169.1,NaN,32.4399,32.4497,25.87673,25.884464,1.2338,0.061861,2.5785,93.38941,310.36902,311.22675,2.5797,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,8.0,64.67934,-169.1,NaN,32.4398,32.4495,25.876635,25.884321,1.2655,0.027984,2.5787,93.230515,309.83963,310.49127,2.5795,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,9.0,64.67934,-169.1,NaN,32.4406,32.4504,25.877136,25.884903,1.2918,0.018699,2.5804,93.26994,309.95566,310.99936,2.5812,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,10.0,64.67934,-169.1,NaN,32.4403,32.4502,25.87697,25.884768,1.2758,0.0059049,2.5795,93.2879,310.023,311.02002,2.5809,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,11.0,64.67934,-169.1,14.0,32.4407,32.4504,25.877216,25.884895,1.2593,0.0011639,2.5804,93.19551,309.70807,311.2485,2.5813,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,34.3,1.738,0.21,14.6,2.9,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,12.0,64.67934,-169.1,NaN,32.4408,32.4507,25.877234,25.88503,1.3133,3.9521E-6,2.5812,93.16782,309.60965,310.76434,2.5826,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,13.0,64.67934,-169.1,NaN,32.4409,32.4507,25.877329,25.885096,1.2735,3.0991E-7,2.581,93.1481,309.5454,310.67624,2.5818,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,14.0,64.67934,-169.1,NaN,32.4412,32.4512,25.877592,25.885502,1.3182,1.5876E-7,2.5807,93.122055,309.46045,309.91788,2.5817,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,15.0,64.67934,-169.1,NaN,32.442,32.4515,25.878296,25.885807,1.2614,-5.982E-9,2.5799,93.16067,309.59305,310.44992,2.5809,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,16.0,64.67934,-169.1,NaN,32.4421,32.4518,25.878288,25.885942,1.2786,1.0E-12,2.581,93.09845,309.37756,309.63828,2.5822,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,17.0,64.67934,-169.1,NaN,32.4426,32.4521,25.878767,25.886278,1.2963,1.0E-12,2.58,92.85706,308.5819,309.32602,2.581,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,18.0,64.67934,-169.1,NaN,32.4423,32.4519,25.878567,25.886198,1.2142,1.7948E-7,2.5795,92.78898,308.36023,308.48718,2.58,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,19.0,64.67934,-169.1,NaN,32.4423,32.4526,25.878536,25.88667,1.2825,-1.315E-8,2.5799,92.05574,305.92044,307.3415,2.5811,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,20.0,64.67934,-169.1,10.0,32.4445,32.4542,25.880085,25.887754,1.2072,1.9122E-7,2.5825,90.654976,301.2408,302.69684,2.5835,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,35.2,1.763,0.2,14.8,2.96,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,21.0,64.67934,-169.1,NaN,32.4443,32.4543,25.879982,25.887867,1.2632,1.6027E-7,2.5818,90.486145,300.68555,301.05396,2.5831,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,22.0,64.67934,-169.1,NaN,32.4461,32.4543,25.881195,25.887812,1.2073,-4.566E-9,2.5846,89.26711,296.6099,298.77567,2.5838,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,23.0,64.67934,-169.1,NaN,32.4631,32.4723,25.89263,25.89977,1.1731,1.0E-12,2.6113,88.351074,293.33304,294.98508,2.6139,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,24.0,64.67934,-169.1,NaN,32.4819,32.4919,25.903915,25.911846,1.0875,1.0E-12,2.6574,84.26435,279.40402,282.56558,2.6581,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,25.0,64.67934,-169.1,NaN,32.4913,32.4975,25.908955,25.914267,1.0059,2.589E-7,2.6877,82.719734,274.05618,275.66873,2.6833,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,26.0,64.67934,-169.1,NaN,32.5225,32.5297,25.926702,25.932352,0.9342,3.7062E-7,2.7748,82.310455,272.04636,272.59406,2.776,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,27.0,64.67934,-169.1,NaN,32.5787,32.5773,25.963032,25.963665,0.9351,2.0779E-7,2.8769,82.80361,272.8679,270.93484,2.8561,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,28.0,64.67934,-169.1,NaN,32.6441,32.6513,26.016005,26.021616,0.625,2.6344E-7,2.8678,83.039024,273.56927,272.66913,2.8694,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,29.0,64.67934,-169.1,NaN,32.679,32.6896,26.054115,26.062572,0.5353,5.3321E-7,2.7454,83.42847,275.61432,275.63174,2.7455,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,30.0,64.67934,-169.1,7.0,32.6889,32.6997,26.068424,26.077019,0.5312,4.417E-7,2.6678,83.65255,276.86685,275.3619,2.6682,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,46.4,2.197,0.24,20.4,4.33,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,31.0,64.67934,-169.1,NaN,32.728,32.7322,26.094036,26.097198,0.4732,4.9793E-7,2.7359,83.52459,275.89404,275.07904,2.7382,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,32.0,64.67934,-169.1,NaN,32.776,32.7834,26.115885,26.121328,0.4996,3.1578E-7,2.9313,83.367134,273.9443,274.1488,2.9367,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,33.0,64.67934,-169.1,NaN,32.8015,32.8085,26.126839,26.132563,0.556,6.1301E-7,3.0401,83.33603,273.05438,272.48633,3.0385,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-09-17T13:39:04Z,34.0,64.67934,-169.1,NaN,32.8186,32.8272,26.142029,26.14883,0.4644,2.0238E-6,3.0223,83.27106,272.9259,272.05768,3.023,NaN,NaN,NaN,NaN,NaN,NaN,,skq202312sc016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
