pressure,chlor_fluorescence (ugrams/l),temperature_ch1 (degree_C),temperature_ch2 (degree_C),par (uEin*m-2*s-1),turbidity (NTU),salinity_ch1 (PSU),salinity_ch2 (PSU),sigma_t_ch1,sigma_t_ch2,oxy_concM_ch1 (ml/l),oxy_conc_ch1 (micromole/kg),oxy_percentsat_ch1 (percent),oxy_concM_ch2 (ml/l),oxy_conc_ch2 (micromole/kg),oxy_percentsat_ch2 (percent),latitude (degrees_north),longitude (degrees_east),time (UTC),Water_Depth (dbar),air_pressure_at_sealevel (mbar),wind_direction (degrees),wind_speed (m s-1),air_temperature (degree_C),Station_Name,profile_id
11.0,2.008,2.0934,2.0972,107.71,0.3537,31.6922,31.6912,25.31566459155465,25.31459179919625,9.409043392467579,409.832676,121.13444063227294,9.383288806989663,408.71130299999993,120.81363804420968,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
12.0,1.8226,2.102,2.1024,86.708,0.6304,31.6909,31.6904,25.31400723313004,25.3135783830287,9.400595891602734,409.46538599999997,121.05090265880192,9.374270946925442,408.31891099999996,120.71272300591554,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
13.0,1.9341,2.0782,2.0863,65.862,0.7112,31.6925,31.6921,25.31699287498259,25.316093232931507,9.41249428827808,409.98245399999996,121.13258153426858,9.380843617559924,408.604196,120.74964154690491,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
14.0,2.3501,2.0659,2.0655,54.711,0.6252,31.6939,31.6935,25.318991761702137,25.318700147219943,9.396721147225879,409.29461999999995,120.89316354794475,9.370962564087673,408.1727649999999,120.56021688855871,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
15.0,3.0799,2.0301,2.0225,44.511,0.6361,31.6992,31.701,25.325779735293054,25.32775897197348,9.391526807888427,409.06566,120.72139975313785,9.379801327717129,408.55414599999995,120.54898997755217,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
16.0,3.8068,1.9599,1.9474,34.314,0.6862,31.7253,31.7341,25.35162148959853,25.359542421106198,9.377373291590175,408.438882,120.34707331089758,9.379126852140248,408.51210399999997,120.33875792534549,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
17.0,5.171,1.8531,1.846,28.833,0.5723,31.8734,31.8829,25.47765956772787,25.485759887351605,9.311669987961237,405.527274,119.30233485797166,9.3300821017762,406.32592,119.52452318785389,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
18.0,7.4608,1.8207,1.8199,23.358,0.963,31.9788,31.9804,25.564332810632322,25.565669859234276,9.154766935393736,398.66038199999997,117.28080616817978,9.190474643269752,400.21481499999993,117.73716155083231,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
19.0,8.0149,1.8087,1.8084,16.983,0.672,32.0439,32.0434,25.617318429330908,25.616938522783812,9.038861353110898,393.592734,115.81262627701192,9.06296009620385,394.64224799999994,116.1201131406586,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
20.0,8.1833,1.7849,1.7811,12.684,0.7043,32.1226,32.1321,25.68201949846275,25.68989391616583,8.67607611665064,377.771598,111.15748491479305,8.736186881211362,380.38600599999995,111.92415226187249,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
21.0,9.0947,1.7456,1.744,9.4119,0.8365,32.1888,32.1902,25.737773548879204,25.739005349961644,8.355811703213094,363.806946,106.99630553197804,8.456279558099402,368.18081299999994,108.27944256445048,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
22.0,1.9114,1.742,1.7419,8.0788,0.3262,32.1942,32.1937,25.74234834542858,25.74195447691318,8.2866531375654,360.79421399999995,106.104976576352,8.334590762872596,362.88151899999997,106.71814639140587,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
23.0,1.7009,1.7421,1.7419,6.7471,0.4372,32.1946,32.1941,25.742662068148547,25.7422750587682,8.29607755554531,361.204434,106.2262126539616,8.320936871852592,362.286925,106.54361245603567,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
24.0,1.1137,1.7421,1.742,5.8247,0.5781,32.1949,32.1945,25.74290250441868,25.742588781760787,8.289878626751394,360.934452,106.14705870954299,8.3061103867222,361.64127999999994,106.35433344979927,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
25.0,1.3416,1.7421,1.742,4.9115,0.4578,32.1949,32.1946,25.74290250441868,25.742668927209706,8.289046022594508,360.8982,106.13639769913476,8.293673046063665,361.09973899999994,106.19515462266078,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
26.0,1.5899,1.7421,1.7421,4.1067,0.3286,32.195,32.1946,25.742982649846454,25.742662068148547,8.28545324160426,360.741744,106.09046738181407,8.293351145016892,361.08572499999997,106.19130263020222,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
27.0,1.2154,1.7421,1.7421,3.5466,0.5308,32.1951,32.1946,25.743062795276956,25.742662068148547,8.284577462085606,360.703584,106.07932666756734,8.286522907060856,360.78842799999995,106.10387120826658,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
28.0,1.2488,1.7422,1.7421,2.8238,0.6557,32.195,32.1947,25.74297579053382,25.742742213569727,8.275680794937937,360.31626,105.96560598769483,8.287305266687822,360.822462,106.11396200914997,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
29.0,1.4628,1.7423,1.7422,2.3271,0.3872,32.1952,32.1948,25.74312922183185,25.742815499740345,8.292926257908805,361.067058,106.18684094853951,8.279879859284106,360.49913899999996,106.01922653460576,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
30.0,1.7172,1.7425,1.7422,2.0513,0.3361,32.1951,32.1948,25.743035357116923,25.742815499740345,8.286943737852411,360.806616,106.11070363486006,8.27606341363682,360.332973,105.97035908453243,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
31.0,1.5061,1.7425,1.7424,1.8067,0.4479,32.1952,32.1948,25.743115502428736,25.742801780840864,8.286046047132471,360.767502,106.09928224904633,8.27114329951908,360.11875899999995,105.90789782150105,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
32.0,1.1279,1.7426,1.7425,1.6896,0.6413,32.1951,32.1948,25.743028497248133,25.74279492119399,8.281597374542963,360.57383999999996,106.04251514510163,8.275396565584556,360.303944,105.96262794976971,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
33.0,1.2948,1.7426,1.7423,1.4515,0.472,32.195,32.1947,25.742948351968153,25.742728494993344,8.281202349399154,360.556668,106.03738389741129,8.27493623925721,360.28392399999996,105.95612233868277,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
34.0,1.6925,1.7425,1.7424,1.2243,0.3449,32.1951,32.1946,25.743035357116923,25.742641490177448,8.283744788806478,360.667332,106.0697424862275,8.271371991011275,360.128769,105.91068005731417,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
35.0,1.3624,1.7425,1.7424,1.0697,0.4129,32.1949,32.1945,25.74287506649921,25.742561344849037,8.28015006600759,360.510876,106.02356742600436,8.27054370191173,360.09273299999995,105.90000122440311,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
36.0,1.1134,1.7426,1.7424,0.991,0.5486,32.1949,32.1946,25.7428682066909,25.742641490177448,8.279032559645405,360.462222,106.00952754285939,8.268751092245289,360.01465499999995,105.87712079157583,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
37.0,1.1524,1.7427,1.7423,0.89158,0.6651,32.195,32.1946,25.74294149199818,25.742648349632645,8.272963745187777,360.19796399999996,105.93216104717713,8.266636020602867,359.92256299999997,105.84976950772757,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
38.0,1.3668,1.7428,1.7425,0.76206,0.5434,32.195,32.1946,25.742934631897015,25.7426346305906,8.27414692579883,360.24948,105.94758034658689,8.267026778890092,359.9395799999999,105.85531073073527,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
39.0,1.379,1.7433,1.7432,0.67693,0.3941,32.1952,32.1946,25.74306061955872,25.74258660980354,8.260124730886377,359.63892,105.76952018169624,8.262290315875363,359.73337399999997,105.7965437382455,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
40.0,1.0371,1.7431,1.7426,0.60337,0.6313,32.1949,32.1946,25.742833905677116,25.742627770872332,8.262029213872363,359.721918,105.79315048963191,8.265187511647953,359.85949999999997,105.83202862480753,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
41.0,1.0958,1.7433,1.7432,0.54883,0.5895,32.1951,32.1947,25.742980474487467,25.742666754893435,8.26441875232812,359.825904,105.82443144771922,8.262084095243216,359.724365,105.79397607678087,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
42.0,1.441,1.7441,1.7443,0.51047,0.3997,32.1952,32.1949,25.743005728277012,25.74275156983822,8.257582653924628,359.52825599999994,105.73911798104649,8.261510034593655,359.69933999999995,105.78972706829124,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
43.0,1.4664,1.7449,1.7451,0.45588,0.3525,32.1952,32.1949,25.74295082858407,25.742696668764665,8.251863387009879,359.279262,105.66802942770008,8.263624770667478,359.791432,105.81895679767412,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
44.0,1.2567,1.7453,1.7449,0.42221,0.4575,32.1953,32.1948,25.743003520055254,25.742630250239017,8.261745835854068,359.70951599999995,105.79572550932082,8.259347974754823,359.60524599999997,105.76358054214043,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
45.0,0.966,1.7452,1.7451,0.39769,0.6179,32.1951,32.1949,25.742850094531377,25.742696668764665,8.236458981316686,358.60859999999997,105.47150154367353,8.250703998951238,359.22887,105.65350124735839,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
46.0,1.1113,1.746,1.7443,0.37091,0.6207,32.1946,32.1946,25.74239446225488,25.742511135555105,8.208693739158866,357.399882,105.11772893996698,8.25405918609901,359.37501599999996,105.69409935264122,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
47.0,1.4542,1.7433,1.7431,0.34611,0.4302,32.1941,32.1945,25.7421790239016,25.742513325192704,8.225015949707613,358.11061199999995,105.31915933107288,8.259990850873889,359.633274,105.76675808523117,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
48.0,1.4616,1.7424,1.7423,0.32298,0.3351,32.1948,32.1945,25.742801780840864,25.742568204273994,8.232909037358432,358.454052,105.4183270108459,8.261347774254647,359.69233299999996,105.78198346085411,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
49.0,1.2037,1.7429,1.7429,0.30209,0.5532,32.1948,32.1946,25.74276748129205,25.742607190929448,8.231681754800887,358.400628,105.4039509604243,8.25976174981408,359.62326399999995,105.76336012884778,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
50.0,1.0721,1.7433,1.7429,0.29132,0.5873,32.195,32.1944,25.742900329418262,25.74244690057617,8.235692615356578,358.57520999999997,105.45652559712903,8.253943816604227,359.370011,105.68871779022855,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
51.0,1.3035,1.7424,1.7425,0.28439,0.4605,32.1949,32.1944,25.742881926176096,25.742474339996534,8.250482623194587,359.21916,105.64342092144479,8.259208952068455,359.59923999999995,105.75506137902488,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
52.0,1.4078,1.7426,1.7425,0.28378,0.3545,32.1949,32.1944,25.7428682066909,25.742474339996534,8.251008409749025,359.242056,105.6506900979161,8.260887304776386,359.672313,105.77655185040935,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
53.0,1.0894,1.7427,1.7425,0.28367,0.6017,32.1949,32.1944,25.742861346750942,25.742474339996534,8.241235938431235,358.816572,105.52582576559485,8.252242795789344,359.295937,105.66586321378307,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
54.0,1.1057,1.7425,1.7423,0.28367,0.7501,32.1949,32.1945,25.74287506649921,25.742568204273994,8.244281745398617,358.949178,105.5642898430829,8.251071046316309,359.244886,105.65039565042531,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
55.0,1.311,1.7426,1.7426,0.28367,0.4477,32.1949,32.1945,25.7428682066909,25.742547625604402,8.20589311025851,357.27777,105.07300767554513,8.252404372005932,359.30294399999997,105.66827338477027,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
56.0,1.2103,1.7424,1.7423,0.28367,0.4127,32.1949,32.1944,25.742881926176096,25.74248805891807,8.24141147057191,358.82420399999995,105.52726921995934,8.263508466750478,359.786427,105.80957697863079,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
57.0,0.9016,1.7425,1.7424,0.28367,0.6302,32.195,32.1946,25.742955211806702,25.742641490177448,8.259006864133436,359.590266,105.75291122608586,8.25465827534456,359.40104199999996,105.69666949238372,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
58.0,0.9817,1.7428,1.7428,0.28367,0.552,32.195,32.1945,25.742934631897015,25.742533905833852,8.24344969679949,358.91292599999997,105.55451298085224,8.25518622339535,359.424065,105.70443072945127,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
59.0,1.4026,1.7441,1.7431,0.28367,0.3239,32.1952,32.1947,25.743005728277012,25.74267361543025,8.229186033120158,358.29187199999996,105.37549659651458,8.254382695970829,359.38902999999993,105.69509305516998,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
60.0,1.3972,1.7437,1.7435,0.28367,0.4275,32.1951,32.1946,25.742953030018498,25.74256602749483,8.210933517146502,357.49719,105.14063066409021,8.251737915621515,359.273915,105.66222809167056,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
61.0,1.0768,1.7437,1.7437,0.28366,0.6299,32.195,32.1946,25.742872885069573,25.74255230529843,8.227147266805382,358.20315,105.34817435780761,8.251071098164642,359.244886,105.65422633965365,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
62.0,0.9716,1.7437,1.7435,0.28367,0.6572,32.1952,32.1946,25.74303317496947,25.74256602749483,8.253244946484934,359.339364,105.68249945908947,8.246771957052072,359.05769899999996,105.59863976004591,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
63.0,1.3604,1.7435,1.7433,0.28367,0.5286,32.1951,32.1944,25.74296675251594,25.742419459052826,8.253551195838524,359.35272,105.68581119869485,8.251368960691739,359.25789899999995,105.6568212254394,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
64.0,1.3699,1.7431,1.7431,0.28367,0.3612,32.195,32.1943,25.742914050804075,25.74235303496448,8.247766212337696,359.100864,105.61058925362275,8.252334064667128,359.29994099999993,105.66856947474625,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
65.0,1.076,1.7434,1.7436,0.28367,0.5804,32.195,32.1946,25.742893468528337,25.742559166462343,8.23873861467171,358.707816,105.49579702690666,8.255554459080416,359.44008099999996,105.71136685747345,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
66.0,0.9246,1.7445,1.7445,0.28367,0.6843,32.1952,32.1947,25.742978279481804,25.742577555954313,8.226337522063329,358.167852,105.34009142079618,8.245254760940057,358.9916329999999,105.58196692046529,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
67.0,1.216,1.7446,1.7445,0.28367,0.6483,32.1953,32.1949,25.74305156163723,25.742737845358533,8.23819215376785,358.683966,105.49223331797518,8.24364671975762,358.92156299999994,105.56152122565025,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
68.0,1.2148,1.7446,1.7444,0.28367,0.6186,32.1952,32.1947,25.74297141695456,25.74258441819984,8.237315083407893,358.645806,105.48092947462584,8.245714683078113,359.01165299999997,105.58758810736863,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
69.0,1.0826,1.7452,1.7448,0.28367,0.5138,32.1948,32.1948,25.7426096610468,25.742637113040246,8.230804548179675,358.362468,105.39887602128317,8.2444046576999,358.954596,105.57195845256135,56.908166666666666,-164.83183333333332,2022-05-13T01:59:00Z,72.0,1024.0,293.0,14.0,0.5,70M4,DY2206c008_ctd
0.0,2.259,1.8165,1.817,NaN,0.4857,31.8902,31.8908,NaN,NaN,9.704654479872616,422.635356,124.23624806015023,9.688450845778586,421.92950799999994,124.03090070275475,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
1.0,2.259,1.8165,1.817,NaN,0.4857,31.8902,31.8908,NaN,NaN,9.704654509383085,422.635356,124.23624843793493,9.688450875246803,421.92950799999994,124.0309010800049,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
2.0,2.259,1.8165,1.817,NaN,0.4857,31.8902,31.8908,NaN,NaN,9.704654538904657,422.635356,124.23624881586176,9.688450904726103,421.92950799999994,124.03090145739692,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
3.0,2.259,1.8165,1.817,NaN,0.4857,31.8902,31.8908,NaN,NaN,9.704654568437334,422.635356,124.23624919393075,9.68845093421649,421.92950799999994,124.0309018349309,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
4.0,2.259,1.8165,1.817,NaN,0.4857,31.8902,31.8908,NaN,NaN,9.704654597981113,422.635356,124.23624957214187,9.688450963717964,421.92950799999994,124.0309022126068,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
5.0,2.259,1.8165,1.817,131.21,0.4857,31.8902,31.8908,NaN,NaN,9.704654627535993,422.635356,124.2362499504951,9.68845099323052,421.92950799999994,124.03090259042455,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
6.0,2.3088,1.821,1.8203,104.14,0.5423,31.8914,31.8911,NaN,NaN,9.714080406663408,423.045576,124.37215046156797,9.69077265880817,422.0306089999999,124.07127368246147,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
7.0,2.1296,1.8249,1.8243,81.597,0.5874,31.8914,31.891,NaN,NaN,9.706673673932743,422.723124,124.28962293577783,9.694883685288366,422.20978799999995,124.13642482208765,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
8.0,2.4182,1.8236,1.8227,64.503,0.5072,31.8913,31.8908,NaN,NaN,9.704395568745005,422.623908,124.25626714194114,9.694998165930071,422.214793,124.13267831073105,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
9.0,2.654,1.8225,1.8217,51.14,0.4748,31.8911,31.8908,NaN,NaN,9.70518341305513,422.658252,124.26271403581181,9.70129679159421,422.489067,124.210171721546,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
10.0,3.3318,1.8267,1.8284,40.204,0.3313,31.8914,31.8909,NaN,NaN,9.701371343461703,422.49225599999994,124.22740427049112,9.68649075417995,421.84442299999995,124.0417808557932,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
11.0,3.2182,1.8289,1.8289,32.156,0.4838,31.8914,31.891,NaN,NaN,9.695017207231746,422.215596,124.15297071307812,9.688743765086143,421.94252099999994,124.07229203983128,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
12.0,2.8005,1.8273,1.8271,25.981,0.5628,31.8912,31.8909,NaN,NaN,9.704611581643919,422.633448,124.27061716443501,9.692904528899998,422.1237019999999,124.11981808953696,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
13.0,3.3848,1.8268,1.8266,21.123,0.448,31.8913,31.8908,NaN,NaN,9.702356378897301,422.53518599999995,124.24024752446718,9.689111568704966,421.9585369999999,124.06958842006726,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
14.0,3.8846,1.8278,1.8276,17.275,0.2755,31.8913,31.891,NaN,NaN,9.682508939893214,421.67086199999994,123.9892446970936,9.661966940657601,420.77635599999996,123.72531064704492,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
15.0,3.8834,1.8003,1.7882,13.746,0.35,31.8877,31.8897,NaN,NaN,9.673605730533103,421.28353799999996,123.78571279831824,9.681956765826234,421.64622499999996,123.8562159202094,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
16.0,3.66,1.7413,1.7451,11.222,0.5671,31.8896,31.8897,NaN,NaN,9.669736795648548,421.112772,123.55247655887993,9.647598442406919,420.14872899999995,123.28160284990051,56.9905,-165.37966666666668,2022-05-13T04:32:00Z,72.0,1025.0,298.0,16.0,0.6,70M6,DY2206c009_ctd
