Value	Sample	TerminalTaxa
10	MP_E1119_SKQ2021	Minidiscus
5	MP_E1119_SKQ2021	Cymatosirales
18	MP_E1119_SKQ2021	Florenciella
3	MP_E1119_SKQ2021	Shimiella gracilenta
4	MP_E1119_SKQ2021	Bacillariaceae
1	MP_E1119_SKQ2021	Karlodinium veneficum
7	MP_E1119_SKQ2021	Gyrodinium
24	MP_E1119_SKQ2021	Pelagodinium
9	MP_E1119_SKQ2021	Karlodinium
7	MP_E1119_SKQ2021	Azadinium obesum
2	MP_E1119_SKQ2021	Thalassiosira bioculata
2	MP_E1119_SKQ2021	Azadinium perforatum
165552	MP_E1120_SKQ2021	Unknown
118	MP_E1120_SKQ2021	Peridiniales
42944	MP_E1120_SKQ2021	Gymnodiniales
20088	MP_E1120_SKQ2021	Dinophyceae
10	MP_E1120_SKQ2021	Bacterosira sp_ RCC4607
244	MP_E1120_SKQ2021	Prorocentrales
104	MP_E1120_SKQ2021	Environmental Unknown
19	MP_E1120_SKQ2021	Pseudo_nitzschia granii
52	MP_E1120_SKQ2021	Chaetocerotales
742	MP_E1120_SKQ2021	Chaetoceros gelidus
731	MP_E1120_SKQ2021	Pseudo_nitzschia pungens
16	MP_E1120_SKQ2021	Pseudo_nitzschia seriata
3	MP_E1120_SKQ2021	Fragilariopsis cylindrus
8	MP_E1120_SKQ2021	Prorocentrum
402	MP_E1120_SKQ2021	Pseudo_nitzschia
354	MP_E1120_SKQ2021	Gyrodinium dominans
6	MP_E1120_SKQ2021	Thalassiosira
21867	MP_E1120_SKQ2021	Pseudo_nitzschia delicatissima
202	MP_E1120_SKQ2021	Florenciellales
6	MP_E1120_SKQ2021	Thalassiosiraceae
52	MP_E1120_SKQ2021	Levanderina__f__o
76	MP_E1120_SKQ2021	Levanderina__f
1	MP_E1120_SKQ2021	Minidiscus
3	MP_E1120_SKQ2021	Cymatosirales
17	MP_E1120_SKQ2021	Florenciella
4	MP_E1120_SKQ2021	Shimiella gracilenta
1	MP_E1120_SKQ2021	Karlodinium veneficum
3	MP_E1120_SKQ2021	Gyrodinium
41	MP_E1120_SKQ2021	Pelagodinium
5	MP_E1120_SKQ2021	Karlodinium
7	MP_E1120_SKQ2021	Azadinium obesum
5	MP_E1120_SKQ2021	Thalassiosira bioculata
12	MP_E1120_SKQ2021	Peridiniaceae
2	MP_E1120_SKQ2021	Azadinium perforatum
2	MP_E1120_SKQ2021	Karlodinium elegans
190656	MP_E1121_SKQ2021	Unknown
470	MP_E1121_SKQ2021	Peridiniales
44176	MP_E1121_SKQ2021	Gymnodiniales
927	MP_E1121_SKQ2021	Dinophyceae
66	MP_E1121_SKQ2021	Bacterosira sp_ RCC4607
84	MP_E1121_SKQ2021	Cylindrotheca closterium
9692	MP_E1121_SKQ2021	Prorocentrales
162	MP_E1121_SKQ2021	Environmental Unknown
11	MP_E1121_SKQ2021	Pseudo_nitzschia granii
2109	MP_E1121_SKQ2021	Chaetocerotales
1880	MP_E1121_SKQ2021	Chaetoceros gelidus
1491	MP_E1121_SKQ2021	Pseudo_nitzschia pungens
3	MP_E1121_SKQ2021	Thalassiosirales
35	MP_E1121_SKQ2021	Pseudo_nitzschia seriata
389	MP_E1121_SKQ2021	Fragilariopsis cylindrus
43	MP_E1121_SKQ2021	Prorocentrum
55	MP_E1121_SKQ2021	Bacillariophyceae
126	MP_E1121_SKQ2021	Pseudo_nitzschia
1565	MP_E1121_SKQ2021	Gyrodinium dominans
62	MP_E1121_SKQ2021	Thalassiosira hyalina
1493	MP_E1121_SKQ2021	Fragilariopsis oceanica
57	MP_E1121_SKQ2021	Thalassiosira
3	MP_E1121_SKQ2021	Gymnodiniaceae
14296	MP_E1121_SKQ2021	Pseudo_nitzschia delicatissima
3	MP_E1121_SKQ2021	Thalassiosira nordenskioeldii
4	MP_E1121_SKQ2021	Thalassiosiraceae
75	MP_E1121_SKQ2021	Levanderina__f__o
40	MP_E1121_SKQ2021	Levanderina__f
3	MP_E1121_SKQ2021	Thalassiosira sp_
4	MP_E1121_SKQ2021	Porosira glacialis
9	MP_E1121_SKQ2021	Fragilariopsis
2	MP_E1121_SKQ2021	Pelagodinium
35	MP_E1121_SKQ2021	Fragilariopsis reginae_jahniae
1	MP_E1121_SKQ2021	Azadinium perforatum
167673	MP_E1122_SKQ2021	Unknown
98	MP_E1122_SKQ2021	Peridiniales
4	MP_E1122_SKQ2021	Coscinodiscophyceae
40930	MP_E1122_SKQ2021	Gymnodiniales
18251	MP_E1122_SKQ2021	Dinophyceae
283	MP_E1122_SKQ2021	Prorocentrales
30	MP_E1122_SKQ2021	Environmental Unknown
6	MP_E1122_SKQ2021	Pseudo_nitzschia granii
342	MP_E1122_SKQ2021	Chaetocerotales
10	MP_E1122_SKQ2021	Chaetocerotaceae
2607	MP_E1122_SKQ2021	Chaetoceros gelidus
1243	MP_E1122_SKQ2021	Pseudo_nitzschia pungens
63	MP_E1122_SKQ2021	Pseudo_nitzschia seriata
4	MP_E1122_SKQ2021	Fragilariopsis cylindrus
10	MP_E1122_SKQ2021	Prorocentrum
382	MP_E1122_SKQ2021	Pseudo_nitzschia
798	MP_E1122_SKQ2021	Gyrodinium dominans
3	MP_E1122_SKQ2021	Thalassiosira hyalina
22	MP_E1122_SKQ2021	Fragilariopsis oceanica
13	MP_E1122_SKQ2021	Thalassiosira
27027	MP_E1122_SKQ2021	Pseudo_nitzschia delicatissima
117	MP_E1122_SKQ2021	Florenciellales
2	MP_E1122_SKQ2021	Thalassiosira sp_ RCC4858
28	MP_E1122_SKQ2021	Levanderina__f__o
45	MP_E1122_SKQ2021	Levanderina__f
11	MP_E1122_SKQ2021	Florenciella__f
12	MP_E1122_SKQ2021	Florenciella
7	MP_E1122_SKQ2021	Shimiella gracilenta
2	MP_E1122_SKQ2021	Bacillariaceae
5	MP_E1122_SKQ2021	Karlodinium veneficum
64	MP_E1122_SKQ2021	Pelagodinium
7	MP_E1122_SKQ2021	Karlodinium
2	MP_E1122_SKQ2021	Heterocapsa
3	MP_E1122_SKQ2021	Azadinium obesum
7	MP_E1122_SKQ2021	Thalassiosira bioculata
170158	MP_E1123_SKQ2021	Unknown
67	MP_E1123_SKQ2021	Peridiniales
11	MP_E1123_SKQ2021	Coscinodiscophyceae
38805	MP_E1123_SKQ2021	Gymnodiniales
19984	MP_E1123_SKQ2021	Dinophyceae
12	MP_E1123_SKQ2021	Bacterosira sp_ RCC4607
404	MP_E1123_SKQ2021	Prorocentrales
25	MP_E1123_SKQ2021	Environmental Unknown
3	MP_E1123_SKQ2021	Pseudo_nitzschia granii
304	MP_E1123_SKQ2021	Chaetocerotales
2798	MP_E1123_SKQ2021	Chaetoceros gelidus
1222	MP_E1123_SKQ2021	Pseudo_nitzschia pungens
12	MP_E1123_SKQ2021	Pseudo_nitzschia seriata
5	MP_E1123_SKQ2021	Fragilariopsis cylindrus
42	MP_E1123_SKQ2021	Prorocentrum
318	MP_E1123_SKQ2021	Pseudo_nitzschia
579	MP_E1123_SKQ2021	Gyrodinium dominans
33	MP_E1123_SKQ2021	Fragilariopsis oceanica
14	MP_E1123_SKQ2021	Thalassiosira
25605	MP_E1123_SKQ2021	Pseudo_nitzschia delicatissima
150	MP_E1123_SKQ2021	Florenciellales
4	MP_E1123_SKQ2021	Thalassiosiraceae
4	MP_E1123_SKQ2021	Chaetoceros cf_ neogracilis clade II
76	MP_E1123_SKQ2021	Levanderina__f__o
78	MP_E1123_SKQ2021	Levanderina__f
9	MP_E1123_SKQ2021	Minidiscus
2	MP_E1123_SKQ2021	Cymatosirales
6	MP_E1123_SKQ2021	Florenciella__f
9	MP_E1123_SKQ2021	Florenciella
13	MP_E1123_SKQ2021	Shimiella gracilenta
1	MP_E1123_SKQ2021	Porosira glacialis
2	MP_E1123_SKQ2021	Kareniaceae
9	MP_E1123_SKQ2021	Bacillariaceae
21	MP_E1123_SKQ2021	Karlodinium veneficum
50	MP_E1123_SKQ2021	Pelagodinium
8	MP_E1123_SKQ2021	Karlodinium
1	MP_E1123_SKQ2021	Azadinium obesum
5	MP_E1123_SKQ2021	Thalassiosira bioculata
3	MP_E1123_SKQ2021	Azadinium perforatum
158794	MP_E1124_SKQ2021	Unknown
309	MP_E1124_SKQ2021	Peridiniales
11	MP_E1124_SKQ2021	Coscinodiscophyceae
79956	MP_E1124_SKQ2021	Gymnodiniales
746	MP_E1124_SKQ2021	Dinophyceae
189	MP_E1124_SKQ2021	Bacterosira sp_ RCC4607
226	MP_E1124_SKQ2021	Cylindrotheca closterium
4888	MP_E1124_SKQ2021	Prorocentrales
164	MP_E1124_SKQ2021	Environmental Unknown
4954	MP_E1124_SKQ2021	Chaetocerotales
5799	MP_E1124_SKQ2021	Chaetoceros gelidus
1465	MP_E1124_SKQ2021	Pseudo_nitzschia pungens
4	MP_E1124_SKQ2021	Thalassiosirales
22	MP_E1124_SKQ2021	Pseudo_nitzschia seriata
42	MP_E1124_SKQ2021	Fragilariopsis cylindrus
111	MP_E1124_SKQ2021	Prorocentrum
276	MP_E1124_SKQ2021	Bacillariophyceae
107	MP_E1124_SKQ2021	Pseudo_nitzschia
252	MP_E1124_SKQ2021	Gyrodinium dominans
271	MP_E1124_SKQ2021	Thalassiosira hyalina
240	MP_E1124_SKQ2021	Fragilariopsis oceanica
182	MP_E1124_SKQ2021	Thalassiosira
24	MP_E1124_SKQ2021	Gymnodiniaceae
13419	MP_E1124_SKQ2021	Pseudo_nitzschia delicatissima
32	MP_E1124_SKQ2021	Thalassiosira nordenskioeldii
80	MP_E1124_SKQ2021	Levanderina__f__o
111	MP_E1124_SKQ2021	Levanderina__f
26	MP_E1124_SKQ2021	Thalassiosira sp_
1	MP_E1124_SKQ2021	Porosira glacialis
3	MP_E1124_SKQ2021	Fragilariopsis
2	MP_E1124_SKQ2021	Thalassiosira bioculata
10	MP_E1124_SKQ2021	Thalassiosira aff_ guillardii IAL_2014
185359	MP_E1125_SKQ2021	Unknown
286	MP_E1125_SKQ2021	Peridiniales
1	MP_E1125_SKQ2021	Coscinodiscophyceae
64059	MP_E1125_SKQ2021	Gymnodiniales
4773	MP_E1125_SKQ2021	Dinophyceae
7	MP_E1125_SKQ2021	Bacterosira sp_ RCC4607
71	MP_E1125_SKQ2021	Prorocentrales
18	MP_E1125_SKQ2021	Environmental Unknown
7	MP_E1125_SKQ2021	Minidiscus trioculatus
242	MP_E1125_SKQ2021	Chaetocerotales
42	MP_E1125_SKQ2021	Chaetocerotaceae
4005	MP_E1125_SKQ2021	Chaetoceros gelidus
5826	MP_E1125_SKQ2021	Pseudo_nitzschia pungens
1	MP_E1125_SKQ2021	Thalassiosirales
108	MP_E1125_SKQ2021	Fragilariopsis cylindrus
202	MP_E1125_SKQ2021	Prorocentrum
365	MP_E1125_SKQ2021	Pseudo_nitzschia
312	MP_E1125_SKQ2021	Gyrodinium dominans
9	MP_E1125_SKQ2021	Chaetoceros
26	MP_E1125_SKQ2021	Thalassiosira hyalina
23	MP_E1125_SKQ2021	Fragilariopsis oceanica
24	MP_E1125_SKQ2021	Thalassiosira
40337	MP_E1125_SKQ2021	Pseudo_nitzschia delicatissima
76	MP_E1125_SKQ2021	Florenciellales
4	MP_E1125_SKQ2021	Thalassiosira nordenskioeldii
37	MP_E1125_SKQ2021	Levanderina__f__o
24	MP_E1125_SKQ2021	Levanderina__f
17	MP_E1125_SKQ2021	Minidiscus
17	MP_E1125_SKQ2021	Cymatosirales
3	MP_E1125_SKQ2021	Thalassiosira sp_
6	MP_E1125_SKQ2021	Florenciella__f
11	MP_E1125_SKQ2021	Pelagomonadales
69	MP_E1125_SKQ2021	Shimiella gracilenta
22	MP_E1125_SKQ2021	Bacillariaceae
11	MP_E1125_SKQ2021	Karlodinium veneficum
38	MP_E1125_SKQ2021	Pelagodinium
28	MP_E1125_SKQ2021	Karlodinium
23	MP_E1125_SKQ2021	Thalassiosira bioculata
6	MP_E1125_SKQ2021	Tentaculata
3	MP_E1125_SKQ2021	Ctenophora sp_ _in_ diatoms_
2	MP_E1125_SKQ2021	Limacina helicina
174992	MP_E1126_SKQ2021	Unknown
119	MP_E1126_SKQ2021	Peridiniales
1	MP_E1126_SKQ2021	Coscinodiscophyceae
60693	MP_E1126_SKQ2021	Gymnodiniales
4498	MP_E1126_SKQ2021	Dinophyceae
1	MP_E1126_SKQ2021	Bacterosira sp_ RCC4607
91	MP_E1126_SKQ2021	Prorocentrales
16	MP_E1126_SKQ2021	Environmental Unknown
15	MP_E1126_SKQ2021	Pseudo_nitzschia granii
464	MP_E1126_SKQ2021	Chaetocerotales
25	MP_E1126_SKQ2021	Chaetocerotaceae
5735	MP_E1126_SKQ2021	Chaetoceros gelidus
7982	MP_E1126_SKQ2021	Pseudo_nitzschia pungens
30	MP_E1126_SKQ2021	Fragilariopsis cylindrus
20	MP_E1126_SKQ2021	Prorocentrum
397	MP_E1126_SKQ2021	Pseudo_nitzschia
20	MP_E1126_SKQ2021	Gyrodinium dominans
6	MP_E1126_SKQ2021	Chaetoceros
10	MP_E1126_SKQ2021	Thalassiosira hyalina
4	MP_E1126_SKQ2021	Fragilariopsis oceanica
5	MP_E1126_SKQ2021	Thalassiosira
33614	MP_E1126_SKQ2021	Pseudo_nitzschia delicatissima
49	MP_E1126_SKQ2021	Florenciellales
24	MP_E1126_SKQ2021	Levanderina__f__o
34	MP_E1126_SKQ2021	Levanderina__f
6	MP_E1126_SKQ2021	Florenciella__f
3	MP_E1126_SKQ2021	Florenciella
56	MP_E1126_SKQ2021	Shimiella gracilenta
6	MP_E1126_SKQ2021	Kareniaceae
29	MP_E1126_SKQ2021	Bacillariaceae
8	MP_E1126_SKQ2021	Karlodinium veneficum
94	MP_E1126_SKQ2021	Heterocapsa triquetra
1	MP_E1126_SKQ2021	Pelagodinium
15	MP_E1126_SKQ2021	Karlodinium
2	MP_E1126_SKQ2021	Biecheleriaceae
2	MP_E1126_SKQ2021	Phaeophyceae
2	MP_E1126_SKQ2021	Limacina helicina
183801	MP_E1127_SKQ2021	Unknown
653	MP_E1127_SKQ2021	Peridiniales
2	MP_E1127_SKQ2021	Coscinodiscophyceae
76046	MP_E1127_SKQ2021	Gymnodiniales
7046	MP_E1127_SKQ2021	Dinophyceae
4	MP_E1127_SKQ2021	Bacterosira sp_ RCC4607
100	MP_E1127_SKQ2021	Prorocentrales
14	MP_E1127_SKQ2021	Environmental Unknown
337	MP_E1127_SKQ2021	Chaetocerotales
38	MP_E1127_SKQ2021	Chaetocerotaceae
10105	MP_E1127_SKQ2021	Chaetoceros gelidus
9146	MP_E1127_SKQ2021	Pseudo_nitzschia pungens
13	MP_E1127_SKQ2021	Fragilariopsis cylindrus
229	MP_E1127_SKQ2021	Prorocentrum
535	MP_E1127_SKQ2021	Pseudo_nitzschia
587	MP_E1127_SKQ2021	Gyrodinium dominans
15	MP_E1127_SKQ2021	Thalassiosira hyalina
2	MP_E1127_SKQ2021	Fragilariopsis oceanica
22	MP_E1127_SKQ2021	Thalassiosira
38527	MP_E1127_SKQ2021	Pseudo_nitzschia delicatissima
86	MP_E1127_SKQ2021	Florenciellales
6	MP_E1127_SKQ2021	Thalassiosira nordenskioeldii
61	MP_E1127_SKQ2021	Levanderina__f__o
106	MP_E1127_SKQ2021	Levanderina__f
6	MP_E1127_SKQ2021	Minidiscus
5	MP_E1127_SKQ2021	Cymatosirales
6	MP_E1127_SKQ2021	Florenciella__f
4	MP_E1127_SKQ2021	Florenciella
2	MP_E1127_SKQ2021	Pelagomonadales
94	MP_E1127_SKQ2021	Shimiella gracilenta
5	MP_E1127_SKQ2021	Kareniaceae
13	MP_E1127_SKQ2021	Bacillariaceae
30	MP_E1127_SKQ2021	Karlodinium veneficum
14	MP_E1127_SKQ2021	Pelagodinium
12	MP_E1127_SKQ2021	Karlodinium
191783	MP_E1128_SKQ2021	Unknown
390	MP_E1128_SKQ2021	Peridiniales
59948	MP_E1128_SKQ2021	Gymnodiniales
6726	MP_E1128_SKQ2021	Dinophyceae
8	MP_E1128_SKQ2021	Bacterosira sp_ RCC4607
7	MP_E1128_SKQ2021	Cylindrotheca closterium
104	MP_E1128_SKQ2021	Prorocentrales
8	MP_E1128_SKQ2021	Environmental Unknown
232	MP_E1128_SKQ2021	Chaetocerotales
11	MP_E1128_SKQ2021	Chaetocerotaceae
5793	MP_E1128_SKQ2021	Chaetoceros gelidus
4008	MP_E1128_SKQ2021	Pseudo_nitzschia pungens
15	MP_E1128_SKQ2021	Fragilariopsis cylindrus
144	MP_E1128_SKQ2021	Prorocentrum
378	MP_E1128_SKQ2021	Pseudo_nitzschia
248	MP_E1128_SKQ2021	Gyrodinium dominans
15	MP_E1128_SKQ2021	Chaetoceros
10	MP_E1128_SKQ2021	Thalassiosira hyalina
2	MP_E1128_SKQ2021	Fragilariopsis oceanica
13	MP_E1128_SKQ2021	Thalassiosira
31883	MP_E1128_SKQ2021	Pseudo_nitzschia delicatissima
66	MP_E1128_SKQ2021	Florenciellales
44	MP_E1128_SKQ2021	Levanderina__f__o
29	MP_E1128_SKQ2021	Levanderina__f
5	MP_E1128_SKQ2021	Minidiscus
6	MP_E1128_SKQ2021	Cymatosirales
10	MP_E1128_SKQ2021	Florenciella
54	MP_E1128_SKQ2021	Shimiella gracilenta
4	MP_E1128_SKQ2021	Kareniaceae
5	MP_E1128_SKQ2021	Bacillariaceae
16	MP_E1128_SKQ2021	Karlodinium veneficum
80	MP_E1128_SKQ2021	Heterocapsa triquetra
17	MP_E1128_SKQ2021	Pelagodinium
4	MP_E1128_SKQ2021	Karlodinium
1	MP_E1128_SKQ2021	Bacillariales
55	MP_E1128_SKQ2021	Peridiniaceae
180090	MP_E1129_SKQ2021	Unknown
325	MP_E1129_SKQ2021	Peridiniales
5	MP_E1129_SKQ2021	Coscinodiscophyceae
33767	MP_E1129_SKQ2021	Gymnodiniales
1116	MP_E1129_SKQ2021	Dinophyceae
166	MP_E1129_SKQ2021	Bacterosira sp_ RCC4607
59	MP_E1129_SKQ2021	Cylindrotheca closterium
7245	MP_E1129_SKQ2021	Prorocentrales
59	MP_E1129_SKQ2021	Environmental Unknown
48	MP_E1129_SKQ2021	Pseudo_nitzschia granii
2850	MP_E1129_SKQ2021	Chaetocerotales
7858	MP_E1129_SKQ2021	Chaetoceros gelidus
657	MP_E1129_SKQ2021	Pseudo_nitzschia pungens
35	MP_E1129_SKQ2021	Pseudo_nitzschia seriata
642	MP_E1129_SKQ2021	Fragilariopsis cylindrus
34	MP_E1129_SKQ2021	Prorocentrum
120	MP_E1129_SKQ2021	Bacillariophyceae
84	MP_E1129_SKQ2021	Pseudo_nitzschia
564	MP_E1129_SKQ2021	Gyrodinium dominans
596	MP_E1129_SKQ2021	Thalassiosira hyalina
624	MP_E1129_SKQ2021	Fragilariopsis oceanica
366	MP_E1129_SKQ2021	Thalassiosira
10254	MP_E1129_SKQ2021	Pseudo_nitzschia delicatissima
8	MP_E1129_SKQ2021	Florenciellales
9	MP_E1129_SKQ2021	Thalassiosira nordenskioeldii
3	MP_E1129_SKQ2021	Chaetoceros cf_ neogracilis clade II
16	MP_E1129_SKQ2021	Levanderina__f__o
18	MP_E1129_SKQ2021	Levanderina__f
1	MP_E1129_SKQ2021	Minidiscus
3	MP_E1129_SKQ2021	Fragilariopsis
6	MP_E1129_SKQ2021	Karlodinium veneficum
8	MP_E1129_SKQ2021	Tovelliaceae
138	MP_E1129_SKQ2021	Heterocapsa triquetra
3	MP_E1129_SKQ2021	Pelagodinium
3	MP_E1129_SKQ2021	Karlodinium
4	MP_E1129_SKQ2021	Mediophyceae
21	MP_E1129_SKQ2021	Fragilariopsis reginae_jahniae
8	MP_E1129_SKQ2021	Bacillariales
4	MP_E1129_SKQ2021	Karlodinium elegans
193595	MP_E1130_SKQ2021	Unknown
122	MP_E1130_SKQ2021	Peridiniales
1	MP_E1130_SKQ2021	Coscinodiscophyceae
42850	MP_E1130_SKQ2021	Gymnodiniales
659	MP_E1130_SKQ2021	Dinophyceae
13	MP_E1130_SKQ2021	Bacterosira sp_ RCC4607
44	MP_E1130_SKQ2021	Cylindrotheca closterium
913	MP_E1130_SKQ2021	Prorocentrales
41	MP_E1130_SKQ2021	Environmental Unknown
73	MP_E1130_SKQ2021	Pseudo_nitzschia granii
706	MP_E1130_SKQ2021	Chaetocerotales
29	MP_E1130_SKQ2021	Chaetocerotaceae
2093	MP_E1130_SKQ2021	Chaetoceros gelidus
744	MP_E1130_SKQ2021	Pseudo_nitzschia pungens
3	MP_E1130_SKQ2021	Thalassiosirales
16	MP_E1130_SKQ2021	Pseudo_nitzschia seriata
132	MP_E1130_SKQ2021	Fragilariopsis cylindrus
3	MP_E1130_SKQ2021	Prorocentrum
14	MP_E1130_SKQ2021	Bacillariophyceae
127	MP_E1130_SKQ2021	Pseudo_nitzschia
521	MP_E1130_SKQ2021	Gyrodinium dominans
6	MP_E1130_SKQ2021	Chaetoceros
9	MP_E1130_SKQ2021	Thalassiosira hyalina
117	MP_E1130_SKQ2021	Fragilariopsis oceanica
17	MP_E1130_SKQ2021	Thalassiosira
3	MP_E1130_SKQ2021	Gymnodiniaceae
8201	MP_E1130_SKQ2021	Pseudo_nitzschia delicatissima
28	MP_E1130_SKQ2021	Levanderina__f__o
5	MP_E1130_SKQ2021	Thalassiosira sp_
1	MP_E1130_SKQ2021	Karlodinium veneficum
102	MP_E1130_SKQ2021	Heterocapsa triquetra
10	MP_E1130_SKQ2021	Bacillariales
146374	MP_E1131_SKQ2021	Unknown
171	MP_E1131_SKQ2021	Peridiniales
115673	MP_E1131_SKQ2021	Gymnodiniales
1014	MP_E1131_SKQ2021	Dinophyceae
22	MP_E1131_SKQ2021	Environmental Unknown
42	MP_E1131_SKQ2021	Chaetocerotaceae
344	MP_E1131_SKQ2021	Chaetoceros gelidus
5558	MP_E1131_SKQ2021	Pseudo_nitzschia pungens
18	MP_E1131_SKQ2021	Pseudo_nitzschia seriata
288	MP_E1131_SKQ2021	Prorocentrum
45	MP_E1131_SKQ2021	Pseudo_nitzschia
32	MP_E1131_SKQ2021	Thalassiosira hyalina
4	MP_E1131_SKQ2021	Thalassiosira
4926	MP_E1131_SKQ2021	Pseudo_nitzschia delicatissima
4	MP_E1131_SKQ2021	Florenciellales
55	MP_E1131_SKQ2021	Levanderina__f__o
7	MP_E1131_SKQ2021	Levanderina__f
11	MP_E1131_SKQ2021	Florenciella__f
40	MP_E1131_SKQ2021	Pelagomonadales
6	MP_E1131_SKQ2021	Shimiella gracilenta
6	MP_E1131_SKQ2021	Karlodinium veneficum
4064	MP_E1131_SKQ2021	Heterocapsa triquetra
8	MP_E1131_SKQ2021	Karlodinium
150430	MP_E1132_SKQ2021	Unknown
51	MP_E1132_SKQ2021	Peridiniales
118302	MP_E1132_SKQ2021	Gymnodiniales
5381	MP_E1132_SKQ2021	Dinophyceae
27	MP_E1132_SKQ2021	Cylindrotheca closterium
23	MP_E1132_SKQ2021	Pseudo_nitzschia granii
136	MP_E1132_SKQ2021	Chaetocerotales
583	MP_E1132_SKQ2021	Chaetoceros gelidus
9910	MP_E1132_SKQ2021	Pseudo_nitzschia pungens
86	MP_E1132_SKQ2021	Prorocentrum
138	MP_E1132_SKQ2021	Pseudo_nitzschia
156	MP_E1132_SKQ2021	Gyrodinium dominans
7879	MP_E1132_SKQ2021	Pseudo_nitzschia delicatissima
35	MP_E1132_SKQ2021	Florenciellales
27	MP_E1132_SKQ2021	Levanderina__f__o
185	MP_E1132_SKQ2021	Levanderina__f
27	MP_E1132_SKQ2021	Thalassiosira sp_
5	MP_E1132_SKQ2021	Florenciella
18	MP_E1132_SKQ2021	Pelagomonadales
215	MP_E1132_SKQ2021	Shimiella gracilenta
16	MP_E1132_SKQ2021	Kareniaceae
16	MP_E1132_SKQ2021	Karlodinium veneficum
60	MP_E1132_SKQ2021	Heterocapsa triquetra
23	MP_E1132_SKQ2021	Pelagodinium
9	MP_E1132_SKQ2021	Phaeophyceae
5	MP_E1132_SKQ2021	Pythiales
192731	MP_E1133_SKQ2021	Unknown
241	MP_E1133_SKQ2021	Peridiniales
1	MP_E1133_SKQ2021	Coscinodiscophyceae
40697	MP_E1133_SKQ2021	Gymnodiniales
1421	MP_E1133_SKQ2021	Dinophyceae
35	MP_E1133_SKQ2021	Bacterosira sp_ RCC4607
1397	MP_E1133_SKQ2021	Prorocentrales
67	MP_E1133_SKQ2021	Environmental Unknown
254	MP_E1133_SKQ2021	Pseudo_nitzschia granii
3	MP_E1133_SKQ2021	Minidiscus trioculatus
1117	MP_E1133_SKQ2021	Chaetocerotales
459	MP_E1133_SKQ2021	Chaetocerotaceae
21828	MP_E1133_SKQ2021	Chaetoceros gelidus
688	MP_E1133_SKQ2021	Pseudo_nitzschia pungens
201	MP_E1133_SKQ2021	Pseudo_nitzschia seriata
189	MP_E1133_SKQ2021	Fragilariopsis cylindrus
27	MP_E1133_SKQ2021	Prorocentrum
27	MP_E1133_SKQ2021	Bacillariophyceae
282	MP_E1133_SKQ2021	Pseudo_nitzschia
1171	MP_E1133_SKQ2021	Gyrodinium dominans
82	MP_E1133_SKQ2021	Chaetoceros
11	MP_E1133_SKQ2021	Thalassiosira hyalina
169	MP_E1133_SKQ2021	Fragilariopsis oceanica
16	MP_E1133_SKQ2021	Thalassiosira
41252	MP_E1133_SKQ2021	Pseudo_nitzschia delicatissima
17	MP_E1133_SKQ2021	Florenciellales
3	MP_E1133_SKQ2021	Thalassiosiraceae
1	MP_E1133_SKQ2021	Thalassiosira sp_ RCC4858
42	MP_E1133_SKQ2021	Levanderina__f__o
43	MP_E1133_SKQ2021	Levanderina__f
6	MP_E1133_SKQ2021	Minidiscus
13	MP_E1133_SKQ2021	Cymatosirales
8	MP_E1133_SKQ2021	Florenciella
3	MP_E1133_SKQ2021	Shimiella gracilenta
7	MP_E1133_SKQ2021	Bacillariaceae
4	MP_E1133_SKQ2021	Karlodinium veneficum
28	MP_E1133_SKQ2021	Heterocapsa triquetra
3	MP_E1133_SKQ2021	Thalassiosira bioculata
12	MP_E1133_SKQ2021	Bacillariales
5	MP_E1133_SKQ2021	Bacterosira
195783	MP_E1134_SKQ2021	Unknown
441	MP_E1134_SKQ2021	Peridiniales
37013	MP_E1134_SKQ2021	Gymnodiniales
1701	MP_E1134_SKQ2021	Dinophyceae
12	MP_E1134_SKQ2021	Bacterosira sp_ RCC4607
9	MP_E1134_SKQ2021	Cylindrotheca closterium
1514	MP_E1134_SKQ2021	Prorocentrales
22	MP_E1134_SKQ2021	Environmental Unknown
214	MP_E1134_SKQ2021	Pseudo_nitzschia granii
7	MP_E1134_SKQ2021	Minidiscus trioculatus
548	MP_E1134_SKQ2021	Chaetocerotales
348	MP_E1134_SKQ2021	Chaetocerotaceae
14554	MP_E1134_SKQ2021	Chaetoceros gelidus
1531	MP_E1134_SKQ2021	Pseudo_nitzschia pungens
17	MP_E1134_SKQ2021	Pseudo_nitzschia seriata
87	MP_E1134_SKQ2021	Fragilariopsis cylindrus
37	MP_E1134_SKQ2021	Prorocentrum
3	MP_E1134_SKQ2021	Bacillariophyceae
257	MP_E1134_SKQ2021	Pseudo_nitzschia
1299	MP_E1134_SKQ2021	Gyrodinium dominans
37	MP_E1134_SKQ2021	Chaetoceros
9	MP_E1134_SKQ2021	Thalassiosira hyalina
80	MP_E1134_SKQ2021	Fragilariopsis oceanica
26	MP_E1134_SKQ2021	Thalassiosira
35360	MP_E1134_SKQ2021	Pseudo_nitzschia delicatissima
13	MP_E1134_SKQ2021	Florenciellales
2	MP_E1134_SKQ2021	Thalassiosiraceae
46	MP_E1134_SKQ2021	Levanderina__f__o
90	MP_E1134_SKQ2021	Levanderina__f
4	MP_E1134_SKQ2021	Minidiscus
12	MP_E1134_SKQ2021	Cymatosirales
