x	MP_E611_1B_WCOA21	MP_E614_WCOA21	MP_E619_WCOA21	MP_E624_WCOA21	MP_E645_WCOA21	MP_E668_WCOA21	MP_E671_WCOA21	MP_E678_WCOA21	MP_E697_WCOA21	MP_E731_WCOA21	MP_E754_WCOA21	MP_E777_WCOA21	MP_E782_WCOA21	MP_E786_WCOA21	MP_E790_WCOA21	MP_E806_1B_WCOA21	MP_E815_WCOA21	MP_E820_WCOA21	MP_E828_WCOA21	MP_E834_WCOA21	MP_E882_1B_WCOA21	MP_E888_WCOA21	MP_E893_WCOA21	MP_E897_WCOA21	MP_E902_1B_WCOA21	MP_E969_1T_NA128	MP_E970_1T_NA128	MP_E971_1T_NA128	MP_E972_1T_NA128	MP_E973_1T_NA128	MP_E977_2T_NA128	MP_E978_2T_NA128	MP_E979_1T_NA128	MP_E980_1T_NA128	MP_E985_1T_NA128	MP_E991_1T_NA128	MP_E994_2T_NA128	MP_E995_1T_NA128	MP_E996_1T_NA128	MP_E1005_1T_NA128	MP_E1011_2T_NA128	MP_E1012_1T_NA128	MP_E1013_1T_NA128	MP_E1014_1T_NA128	MP_E1015_1T_NA128	MP_E1020_1T_NA128	MP_E1021_1T_NA128	MP_E1022_1T_NA128	MP_E1024_1T_NA128	MP_E1025_1T_NA128	MP_E1623_1B_Chaba22	MP_E1624_1B_Chaba22	MP_E1625_1B_Chaba22	MP_E1626_1B_Chaba22	MP_E1627_1B_Chaba22	MP_E1631_Chaba22	MP_E1632_Chaba22	MP_E1634_Chaba22	MP_E1635_Chaba22	MP_E1637_Chaba22	MP_E2084_SKQ23_12S	MP_E2090_SKQ23_12S	MP_E2097_SKQ23_12S	MP_E2138_1T_QiavacTest	MP_E2138_2T_QiavacTest	MP_E2139_1T_QiavacTest	MP_E2139_2T_QiavacTest	MP_E2139_3T_QiavacTest	MP_E2139_4T_QiavacTest	MP_E2140_Kotzebue23	MP_E2141_Kotzebue23	MP_POSITIVE
ASV_11335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11338	0	58	0	166	0	95	42	179	146	0	41	48	309	0	0	0	0	30	31	0	450	0	0	35	0	12	45	0	0	70	0	100	0	0	36	153	0	7	0	5	14	0	0	38	37	38	0	0	419	208	0	0	0	304	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11340	0	0	0	0	0	0	23	0	0	0	45	0	0	80	90	0	0	148	444	0	0	0	0	4	0	0	0	16	0	0	0	30	25	0	0	138	0	0	0	6	0	0	24	0	6	1	48	0	0	107	85	30	0	0	73	6	0	0	46	17	0	0	0	593	99	292	219	253	288	27	11	0
ASV_11341	0	801	0	0	0	51	0	94	0	0	0	1288	0	0	0	42	0	0	0	0	0	0	0	0	0	2	0	0	0	213	188	151	0	0	220	256	0	0	0	0	6	55	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0
ASV_11343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11344	0	139	50	62	0	860	55	2077	827	5310	7	3069	601	184	170	228	694	58	10	0	77	0	0	0	0	533	249	78	73	758	665	1015	45	356	1126	517	6033	5897	5293	72	153	843	1072	463	87	464	953	191	0	0	4338	170	137	2796	385	981	995	983	1941	626	256	41	356	85	30	82	39	65	79	272	97	2
ASV_11348	0	0	49	0	0	0	0	70	0	0	266	0	0	0	0	0	0	3	89	29	0	0	0	12	0	34	43	5	0	0	0	0	0	0	0	0	72	32	66	44	0	0	0	0	0	10	0	0	0	0	212	74	24	9	54	215	80	400	40	315	0	0	150	0	0	0	0	0	0	19	14	1
ASV_11352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	34	0	0	0	0	0	0	468	718	604	0	0	0	0	0	0	0	0	421	886	808	876	180	497	969	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	25	0	0	0	0	0	0	0	29	0	0	48	0	0	0	0	42	0	3	0	0	0	62	120	34	0	11	176	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
ASV_11356	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	4	17	4	28	0	6	6	0	0	0
ASV_11357	0	125	472	360	0	0	31	420	0	0	18	40	0	0	0	12	0	0	0	0	137	0	0	17	0	93	72	0	189	207	167	865	0	0	116	0	506	306	109	1664	57	122	351	124	14	68	348	31	0	52	894	865	2185	320	795	1739	403	2837	786	3574	0	0	16	1464	268	488	360	485	477	0	0	0
ASV_11359	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	23	0	0	0	0	623	553	844	8824	6	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	12	0	0	49	0	0	0	0	0	0	0	0	1	0	0	0
ASV_11364	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	41	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1137	191	0	0	0	0	0	15	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	82	0	0	278	368	31	0	0	0	50	24	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	895	0	0	0	37	106	136	1133	0	4858	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ASV_11371	328	0	0	74	0	0	348	48	0	256	223	45	120	0	139	0	352	247	638	0	0	0	0	92	123	461	389	278	503	0	87	47	14	0	80	0	2213	1887	1769	1946	0	42	0	24	0	0	0	0	0	0	2944	1552	87	1855	2341	3265	1399	19043	2072	1424	0	120	229	0	0	0	0	0	0	0	1	11
ASV_11372	0	170	0	185	0	0	204	365	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	56	0	46	0	0	0	0	0	0	0	0	0	0	251	13	105	354	0	0	0	0	0	0	16	0	0	0	97	132	0	446	846	77	180	13	56	23	0	41	156	0	0	0	0	0	0	0	0	0
ASV_11377	0	0	36	0	0	0	68	0	0	0	0	35	0	0	0	9	0	190	0	9	1	264	0	24	0	17	22	0	0	0	0	0	0	0	0	0	25	55	20	32	187	18	0	0	0	0	0	31	0	211	0	297	64	0	17	58	0	421	48	344	52	0	0	228	36	6	6	0	16	3164	425	0
ASV_11379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	16	0	0	0	0	0	0	3	0
ASV_1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	10	0	0	0	1267	194	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	16	10	4	0	9	0	0	0
ASV_11383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	6	25	5	30	11	30	107	0
ASV_11384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	1	0	11	21	0	0	0
ASV_11387	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	3	16	0	33	27	25	87	0	0
ASV_1139	0	0	0	0	0	1357	0	337	210	0	0	0	0	0	0	0	0	10	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11417	0	0	26	28	0	0	0	11	0	0	0	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	2	0	3	0	2	9	8	34	0	1	0	0	0	0	0	7	21	15	0	10	14	0	32	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11427	405	0	0	0	0	0	0	0	0	0	51	0	0	334	0	0	16	8	0	0	0	0	0	11	41	0	0	0	0	0	0	0	0	137	0	0	0	0	4	0	0	0	0	0	10	0	16	0	189	176	0	0	0	0	0	0	0	4	0	0	0	0	38	0	0	0	0	0	0	0	0	0
ASV_11428	0	0	0	0	0	0	0	54	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11429	0	0	0	0	0	0	0	0	0	0	0	51	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
